UniqueCount	AmbigCount
1	0
47	1572
0	1748
3	1353
0	1836
5	1819
1	217
0	230
15	229
0	225
0	239
13	136
0	136
0	65
456	0
0	546
0	539
0	541
0	542
1	547
1	526
91	1501
0	1499
21	0
29	1007
3	1007
1864	1083
1771	4865
0	4865
0	35
2	35
0	35
0	33
0	134
0	124
0	129
0	107
1	134
0	15
1	1
0	404
0	423
0	433
0	460
0	452
0	431
1	0
52	0
0	0
0	0
2	680
0	697
0	690
0	699
1	683
0	692
657	0
1	48
0	48
0	48
5	0
19	356
12	359
0	1295
4	1247
18	1247
8	0
2	120
6	120
0	2129
0	2145
0	2129
0	2123
0	15
0	15
0	15
3	1391
0	1389
3	1390
0	460
19	460
24	34
0	0
0	0
203	0
0	9
0	9
42766	26
949	0
485	0
0	1432
1	1377
4	1340
0	1362
8	0
29	0
0	58
0	62
0	60
0	56
0	57
0	54
5	245
0	245
91	6
25	442
12	442
663	170
507	170
6	6
0	607
1	586
1	520
1	565
192	0
92	0
11	857
7	858
1	858
4	1288
0	1327
5	1193
2	1294
2	1141
0	1099
0	114
7	1572
14	1572
7	0
0	0
492	0
60	0
957	0
110	0
2	400
0	400
37	1673
31	1673
1520	1
2	1
0	0
43	1071
19	1071
0	1337
0	141
27	799
13	799
387	1
1	1
1	1
0	153
1	151
0	145
0	106
0	100
0	106
0	106
4520	1
0	0
162	380
6	6
0	2
39	0
0	0
97	198
0	198
405	14
31	0
0	65
22	114
0	212
0	128
0	133
0	130
0	118
0	98
0	90
351	0
0	1
390	0
7917	0
63	567
11	567
0	43
0	32
1	32
0	32
0	43
0	44
0	42
0	33
0	42
0	45
0	44
0	32
0	32
167	4221
3	4221
0	1
12	0
5	7
2	7
2	0
6321	4
19	244
2	244
2	0
2	6
0	6
0	0
0	0
198	1
62	2089
8	2089
0	0
0	0
153	4
174	4
0	142
0	129
0	139
1	134
2	134
0	122
3	267
1	379
0	371
1	0
7	0
0	0
132	0
0	224
25	224
0	51
0	51
1	38
10	36
0	33
0	660
3	646
2	646
824	0
0	0
0	0
1758	0
0	45
0	48
0	48
0	48
36	1039
1	1039
0	37
0	37
0	37
1199	7
0	4
559	386
288	0
0	436
7	438
0	434
0	439
3	419
0	404
0	284
538	278
0	6
0	14
0	14
0	10
0	0
0	0
136	0
0	90
0	0
289	1
0	0
48	3
371	0
20	0
0	6
5	172
0	172
0	47
4	0
12	281
0	90
2	0
11	0
851	199
0	0
10	0
2	118
1	118
0	109
7	17
0	1
0	0
0	22
82	0
11	3
0	125
0	1928
33	1487
61	1876
0	1863
1	1487
8	2
0	0
24	0
6	0
2	0
55	32
0	1
0	2
0	32
105	0
35	146
0	2034
0	1982
0	1992
2	4
1	0
45	109
0	109
0	2
0	0
36	1963
11	1963
0	0
2	0
7	0
1	0
0	0
6	277
1	277
0	20
0	0
5	1519
0	1519
1	0
0	0
2	0
3	1277
4	0
354	0
2	7
0	3
36	732
12	708
0	681
0	0
0	0
1018	0
0	0
0	12
73	155
2	7
0	6
12	364
0	197
0	278
6	6
0	404
1	404
0	0
6	143
399	1
0	0
0	0
431	0
0	0
10	0
642	3524
0	3524
13	0
3	0
0	420
3	420
0	0
0	0
165	120
0	76
0	0
1	101
2	7
0	1911
1	1890
0	1890
0	1885
0	1910
8	1642
11	0
0	0
5	212
0	212
20	0
0	2
7	0
0	0
23	0
0	0
0	0
364	10
0	247
10	0
1514	0
7	174
19	10
27	0
0	10
8	12
1	0
0	0
0	0
0	2
0	2
0	0
0	0
374	0
1	0
0	0
31	2581
2	2581
0	0
0	0
9304	0
0	0
1	0
2179	0
0	0
201	0
5	8
39	1814
0	1820
0	1820
5	317
9	0
1338	3
0	0
0	1
0	1
0	0
0	0
0	0
0	27
0	69
22	9
0	0
11	2
20	27
1057	1
1	0
0	427
0	7
0	6
0	7
0	6
0	7
0	7
0	7
0	7
0	7
0	7
0	15
0	13
0	12
0	11
0	13
0	1686
0	4
27	980
0	980
2	116
0	0
465	0
0	0
0	0
2549	0
0	0
0	126
238	0
0	0
8	465
58	465
162	0
0	0
0	0
1	0
6	0
0	40
0	40
0	0
1	0
12	0
0	1
10	0
9	360
0	360
1	0
0	0
51	1
0	0
0	0
5	0
430	0
0	0
2	73
511	76
28	0
56	678
25	678
0	4
0	4
1	0
0	220
5	53
0	53
0	0
0	5
45	0
0	0
0	0
0	0
0	0
2608	0
0	0
0	0
1241	0
0	0
1	0
0	69
0	68
0	46
0	0
0	21
371	7
0	7
0	0
0	0
4	0
0	181
0	181
0	158
0	176
0	72
0	2
0	3
0	0
354	1079
0	1090
3	1090
1	1088
0	0
2	123
0	143
0	0
0	2
237	25
0	63
6	0
1529	0
0	0
0	0
528	1216
1	0
3	0
1359	1216
0	2
0	1
1024	0
0	0
3	0
5728	4742
0	24
7	0
0	394
0	344
0	361
0	638
2	250
16	0
0	0
100	1629
2	1629
2	1
0	8
651	0
3	0
0	0
0	489
10	489
0	46
2	0
10	0
1	40
0	0
0	0
7	0
0	0
0	2
150	7
0	2
679	0
1	0
0	43
59	0
0	0
6	0
0	120
0	110
0	117
0	13
4	34
0	0
375	1284
0	0
0	133
0	146
4	1419
0	132
0	0
0	461
3	457
16	461
0	122
0	0
4	485
6	485
0	0
0	0
8	556
2	561
10	561
21	3
0	500
169	0
0	0
45	677
65	677
0	0
0	531
0	532
0	525
0	465
0	471
0	530
0	0
0	0
2	23
1	23
2	23
0	0
0	0
1	0
4443	0
0	0
0	0
38	0
5	0
0	0
5	369
17	369
0	55
24	0
0	0
0	2
0	2
12	0
0	128
0	0
207	0
0	54
368	0
36	0
0	0
316	0
0	0
3	3
0	0
4	0
0	1
1	235
0	233
2	575
0	0
0	0
18	0
0	0
2	0
0	0
0	0
0	465
0	465
2	0
0	0
1	0
0	0
0	1
1236	0
10	0
0	0
854	7
2	0
3	239
1	239
4	50
4	541
20	541
1	0
0	0
37	565
0	565
0	551
0	102
0	68
10135	0
0	0
0	0
0	1323
0	1341
0	988
3	752
17	747
0	1295
0	970
0	6
330	0
460	2824
128	0
71	801
1	0
5	1
0	0
0	2
0	448
0	411
2	410
0	337
0	456
6	432
0	452
0	430
0	428
0	428
0	410
0	408
0	0
0	0
3	5
0	14
0	1
0	5
0	783
0	33
28	0
0	0
0	35
641	0
0	73
28	26
0	0
0	0
0	4
1	24
0	0
0	0
0	0
11	1
11	92
4	92
0	1
0	0
12	1
0	0
0	0
3	323
0	323
0	323
0	323
0	318
0	317
0	324
0	316
5	315
0	5
0	8
3	0
0	0
0	387
0	65
81	0
1	0
0	252
599	0
0	16
0	4
4	233
5	241
0	245
1	0
0	0
86	0
0	0
0	0
4	922
9	924
0	916
0	0
33	314
3	314
0	0
0	0
0	0
0	15
0	15
0	0
13	233
0	233
0	0
0	3
0	68
1	68
0	6
0	5
482	0
0	4
86	0
1	0
0	1
0	1
1	1
0	212
84	306
0	306
1	0
144	4
7	395
15	395
0	0
0	0
0	0
0	0
35	0
0	3
0	0
47	892
0	892
0	0
3	0
0	0
935	0
0	529
0	0
0	12
0	0
0	0
5	88
3	88
0	0
0	0
0	7
0	7
1	5
0	4
0	55
2	34
0	975
0	982
0	982
0	3
0	0
0	1665
0	1643
1	1647
1	1647
25	0
1	0
0	0
0	0
0	0
0	0
0	638
7	638
3	636
0	0
0	0
5	122
0	123
0	123
0	0
0	0
2	18
0	18
0	0
0	0
0	0
30	208
0	208
0	0
0	0
9	1183
0	1192
3	1167
0	0
0	0
113	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
16	179
1	179
1	179
0	0
291	7
27	7
0	0
4	212
94	0
0	0
0	0
0	1
0	1
0	14
0	2
0	241
0	241
0	234
0	234
0	202
0	185
0	215
0	215
0	187
0	208
0	199
0	234
0	209
0	199
0	0
0	0
371	61
0	1
0	22
3	75
0	14
6	178
0	0
1	0
0	0
18	164
1	157
0	21
0	0
0	53
0	53
7	0
0	255
0	2
15	0
10	0
2	0
75	0
9	8
0	102
0	100
4	92
0	103
3	100
0	103
0	52
0	1
0	449
2	491
0	502
0	482
0	0
1	0
0	0
0	0
860	0
0	0
0	119
62	119
0	0
0	2
1	67
1	61
9	63
3	60
0	0
0	0
3	1001
0	993
1	1006
0	1012
4	0
144	336
0	149
508	19
0	0
0	0
337	15317
1	15317
0	3
3	0
4	295
37	295
0	152
0	0
0	0
0	383
0	383
0	364
0	350
0	379
0	296
0	307
0	376
0	357
0	372
0	363
0	390
0	60
0	1
0	1
0	0
0	0
31	1612
7	1612
0	0
9	0
0	0
4	378
10	378
0	0
1	0
663	0
5	2
0	2
0	0
0	669
0	0
5	0
1	0
0	1078
12	1074
26	1059
32	1065
0	14
0	0
0	165
0	151
0	156
0	160
3	159
0	0
0	0
1	1556
0	1550
0	1549
0	1549
0	0
0	0
2	65
13	65
0	30
6	0
0	0
0	0
2	0
0	0
1	0
1	0
4	1162
1	1162
0	13
0	0
183	0
0	0
4	0
8	0
0	0
0	0
0	2
36	0
0	0
635	5638
35	5638
0	0
1	551
0	0
173	0
0	0
0	0
17	317
4	317
0	0
0	0
533	2
0	0
3	89
2	89
13	0
3	0
65	2
0	0
0	0
102	1
1	1
0	670
9	632
0	568
2	0
0	0
0	2
0	0
0	0
10	582
0	582
0	0
3	0
2	0
21	0
89	0
0	0
9	14
0	13
14	802
27	802
0	5
0	0
247	0
0	0
0	11
0	11
5	3
0	3
228	0
0	0
0	1954
0	1568
2	1936
0	1911
6	1934
0	0
0	770
1	770
0	0
4	3
12	546
2	546
0	31
2	0
3	1329
1	1340
1	1317
0	0
107	75
0	1973
15	1974
1	1974
0	1920
0	21
0	11
479	1
0	41
0	23
19	50
0	50
0	93
0	7
1	76
0	8
26	137
0	53
0	41
0	9
132	0
7	0
0	23
0	0
1	89
1	5
1380	354
0	0
0	0
0	0
0	0
4	24
0	0
0	0
1	0
0	0
0	0
0	0
2	6
0	5
1	0
0	0
0	0
27	10
0	0
1	1
0	887
1	887
0	0
0	0
0	0
166	0
0	0
0	0
120	1049
2	1049
0	0
0	80
1072	18
0	0
1	0
0	2755
8	2644
10	2730
0	0
2	0
19	64
0	64
0	26
0	0
15	3298
5	3304
2	3304
0	0
0	0
20	0
0	1
0	2
44	110
0	3
1	2
2443	50
34	68
0	4
2	526
1	539
0	502
0	475
36	0
0	22
0	0
0	0
0	0
0	244
17	244
0	0
0	0
5	358
2	325
24	315
0	247
1	0
407	0
0	0
0	391
23	391
0	0
32	0
0	0
0	0
0	981
0	0
23	0
7	981
0	0
9	0
682	0
0	4
0	0
254	1
1	0
100	1245
38	1246
50	545
15	0
6	88
0	88
0	88
7	17
0	17
205	0
5	2
0	0
1	0
0	0
0	3
0	7
0	0
1	152
4	152
0	0
0	0
167	189
0	169
0	163
0	166
0	165
1	164
0	161
0	162
1	164
0	0
0	0
125	3094
12	3094
0	2947
0	267
262	11
0	267
0	1583
153	1566
0	0
0	0
94	5
0	0
1	0
66	1224
0	1224
0	0
0	0
1951	67690
10	67690
0	2
8	4
1389	0
6	0
0	0
43	990
8	994
6	994
0	0
0	0
0	148
0	179
0	177
0	168
0	152
0	182
0	180
0	175
0	173
0	159
0	163
0	177
0	174
0	175
0	165
0	172
0	170
0	168
0	154
0	0
9	88
0	542
0	564
0	309
0	0
2	0
316	0
1	0
0	0
99	42
0	0
0	0
0	45
0	3
0	3
12	0
1	11
1966	1686
0	202
8	199
3	199
6	2
0	0
11	307
0	307
0	0
0	66
11	163
6	230
0	0
3	250
0	191
0	2
0	0
0	810
7	778
1	801
1	803
1	0
0	0
406	0
16	0
423	0
104	177
0	177
0	0
0	0
0	2
0	0
0	0
279	1
0	0
0	0
0	2
0	0
0	1057
1	1017
4	973
3	973
0	0
671	0
0	0
0	0
127	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	2
3048	0
0	2
0	8
0	344
0	389
0	320
9	291
1	361
0	372
16	0
0	0
1	0
0	0
17	0
6	0
2	0
0	0
0	0
3	0
0	0
1107	0
0	0
0	0
53	2126
0	2126
1	2039
0	0
1	8
238	126
0	0
0	0
1	0
525	0
700	0
0	6
0	6
0	0
0	2
0	2
0	2
0	1
310	0
2183	0
295	0
0	0
2817	34
0	0
0	26
0	33
0	24
2	23
3	29
2	24
0	23
1	0
0	0
3	122
0	122
0	0
319	0
0	0
2834	1
7	0
0	0
0	27
0	27
0	0
3	0
0	0
6	2
9	222
3	189
0	229
0	187
0	184
0	186
0	8
0	6
0	6
0	0
2319	0
0	0
64	0
0	0
0	0
0	0
10	800
272	800
632	1
396	1
1054	0
0	0
0	0
827	0
1	0
0	0
1358	0
0	0
0	0
76	0
0	0
0	0
4	34
0	34
0	0
0	0
69	2806
0	2803
8	2788
101	2626
0	0
1	0
41	0
3	0
0	0
35	131
7	146
7	149
0	0
1652	3
6	0
0	0
339	8545
8	8515
35	7971
0	8534
281	0
0	0
0	8
0	8
1	0
1	0
1	0
0	0
0	0
0	773
12	788
0	827
0	832
0	828
0	831
0	0
0	0
1532	2
8	0
478	2
4	0
0	192
7	192
0	0
0	93
3	94
1	92
0	99
0	97
0	0
0	0
31	0
0	0
31	0
0	0
3	0
41	742
18	742
0	0
46	0
0	0
2	0
387	252
25	252
0	0
52	0
0	0
2	15
0	0
0	0
0	15
0	0
4	881
0	887
0	1
0	1
1	133
0	954
0	950
0	829
0	0
3	71
0	0
18	71
0	0
0	0
0	6
0	0
0	0
942	332
2	40
10	0
0	289
1	314
0	326
0	295
0	0
0	0
921	0
0	0
0	0
2	0
4	0
2	25
0	0
0	0
0	0
1	0
0	10
0	58
4	454
0	464
0	445
1	463
0	451
0	0
0	3
1	0
10	2
9779	5798
0	0
0	0
0	5020
1	144
62	839
190	84
0	0
131	0
0	0
0	279
0	275
1	266
0	264
0	0
0	0
726	2
1	2
3	2
25	928
3	928
6	925
0	0
0	1
0	2558
0	2541
3	2388
1	2222
15	2
0	0
25	825
0	675
0	8
0	67
34	1281
1	1281
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
4	9
0	0
46	1478
28	1422
6	1398
0	1489
0	5
2	0
3	684
21	684
0	0
2	22
1	22
0	0
0	920
3	920
0	0
0	381
0	0
0	385
3	378
0	55
1	29
0	6632
62	55
74	4
0	173
0	175
0	175
0	172
0	173
0	0
555	0
0	190
0	0
0	0
0	0
0	0
261	4371
20	4264
0	4371
0	0
0	0
1	724
0	519
0	443
0	467
0	461
2	588
0	751
0	595
0	586
0	728
0	557
0	511
0	534
0	0
0	0
875	1
2	0
0	0
0	232
0	46
623	479
0	7
199	1216
159	1216
4	1
0	0
195	0
0	0
0	0
0	365
1	363
3	353
0	0
0	84
0	1
0	1
0	0
0	1
0	0
0	42
31	186
0	187
0	0
10	0
2	130
4	130
0	0
1	1
0	1
0	806
0	8932
0	8584
0	8291
0	8568
18	8554
25	8604
0	8519
11	8350
0	632
17	4
51	0
28	0
33	0
0	14
0	0
0	399
11	399
0	0
0	0
2838	14736
0	0
0	0
342	14129
0	11587
0	0
0	0
70	16347
0	16347
28	16347
4	16347
4	15
0	0
0	270
0	270
0	0
0	498
0	501
13	497
17	501
16	0
2	0
317	0
0	0
0	0
17	269
9	269
0	148
13	0
1	25
12	1312
6	1312
7	0
0	0
14	253
2	251
0	152
0	2
0	0
18	448
0	448
0	448
0	0
0	0
0	0
1	0
51	344
0	344
1	0
0	11
0	12
1	5
4	221
0	539
1	534
0	529
0	534
0	781
2	543
7	0
229	0
0	0
0	0
0	811
0	803
1	809
0	1
0	0
1	19
0	19
0	79
0	0
5	0
0	14
0	13
7	1
0	0
0	0
0	1
3	1
0	1
10	1679
10	1732
27	1662
3	1749
0	0
0	17
1	0
8	5
0	0
7	322
0	324
0	269
1	260
0	0
464	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
482	0
0	0
40	0
4	0
3	0
0	0
139	0
0	0
2331	2
0	0
5171	9
0	0
0	511
2	478
0	511
0	511
7	19
0	19
18	72
3	72
0	0
0	0
0	356
0	357
0	461
0	460
0	404
1	0
0	1
0	0
0	255
0	0
0	0
46	723
3	684
0	0
1	0
14	14
22	59
1	7
0	0
171	0
20	0
0	2
51	0
8	0
0	0
0	91
0	99
4	95
0	0
0	0
0	8
0	8
0	4
0	0
0	220
0	195
0	2
0	2
0	2
0	2
0	2
0	3
0	0
8	0
0	0
47	2
0	0
0	0
5	385
0	390
0	351
0	275
0	0
1	0
2891	64
0	0
0	0
1001	0
0	0
57224	0
0	0
0	79
40	151
0	151
3	0
0	0
172	105
0	0
437	0
0	0
1	0
7	1517
0	1517
4	0
0	0
0	0
0	0
27	0
0	0
0	0
0	6758
0	6183
2	5998
0	0
1	1
50	534
55	534
0	6
493	0
441	0
0	0
0	1611
1326	0
0	0
0	0
1256	0
0	0
0	0
28	0
0	0
55	0
2606	0
0	112
0	0
4634	0
0	0
0	260
4	247
7	243
0	1
0	18
2477	0
2	222
0	25
19	1575
0	1485
15	1599
0	0
0	3
485	105
9	0
0	4
1	1358
0	1234
0	1303
0	1293
0	0
0	3
595	0
0	0
0	0
2	185
0	185
0	87
0	39
0	763
1	791
7	792
0	792
0	0
6	0
132	0
0	0
0	849
6	848
0	835
2	845
0	0
0	0
0	78
0	78
0	77
0	78
0	66
0	76
0	72
1	76
0	0
1622	0
0	3
0	220
1	1
394	949
12	949
0	0
0	370
19	636
0	684
0	590
1	3
0	38
0	0
0	0
0	0
0	0
0	815
14	782
0	770
4	793
0	798
0	0
0	0
2	0
1240	0
0	0
0	23
7	167
9	167
0	12
0	0
7	492
1	492
0	95
0	294
0	22
3	22
4	0
0	0
0	0
11	0
0	398
1	275
0	274
2	275
0	29
0	20
7	0
465	0
0	0
0	0
379	0
0	0
0	0
281	0
0	0
0	0
0	0
0	3
0	336
0	367
0	373
0	371
0	365
0	1
0	0
10	297
0	326
0	276
0	0
0	0
0	883
7	891
0	895
0	894
0	894
0	0
0	0
294	3474
0	3474
3	0
0	174
4	183
0	179
0	179
0	118
0	0
5	106
0	98
0	98
21	0
0	1
11	41
28	214
0	0
0	0
0	0
0	0
0	0
1033	0
0	0
0	0
152	5
0	0
0	0
0	787
0	861
0	827
4	846
14	838
0	0
0	0
914	0
0	0
0	410
0	406
2	201
0	0
0	0
16	5481
0	5481
0	0
1	0
85	0
0	0
0	2
0	1
386	0
0	7
2	0
7	1014
0	1070
1	1059
18	1006
0	9
62	45
0	0
954	0
0	0
0	0
0	0
1	0
0	0
0	0
21	57
0	57
0	6
0	0
1385	0
0	0
0	0
1357	0
0	435
0	431
0	436
0	435
0	374
0	370
0	112
0	0
0	0
0	0
109	12
0	0
0	0
7	115
0	112
0	179
0	0
3	912
6	912
0	904
1	906
0	0
0	26
3527	0
0	0
0	0
0	74
0	74
17	0
0	4
0	1
0	1
1	0
452	0
1	0
0	0
0	1
0	0
0	0
0	0
0	2
157	5289
13	4914
0	5173
0	0
0	0
16	1431
35	1857
49	1857
0	17
0	0
568	0
0	0
12	0
2	0
44	685
4	685
0	0
0	6
0	31
0	36
0	38
0	35
0	37
1	35
0	35
0	12
0	0
0	0
0	0
43	0
0	0
0	0
56	0
15	2549
0	190
0	236
0	227
0	234
1	228
0	181
0	179
3	229
2	250
0	254
0	252
0	243
0	252
0	238
0	206
0	0
1835	5
1	0
4726	53
0	0
1	0
24	0
0	0
0	0
0	564
0	553
0	498
0	9
0	0
320	0
0	0
0	0
0	34
377	0
0	850
1	19
0	0
0	0
4	0
0	981
7	950
0	976
0	0
0	0
337	10
0	0
12	0
141	36
1	0
8	32
14	145
3	181
0	0
0	0
23028	3
0	0
0	10
173	0
0	19
0	113
42	541
3	541
0	99
0	0
602	14883
25	14883
1	0
16	56
0	56
1	34
0	0
1	0
2	331
13	0
2	0
0	0
0	0
0	0
0	56
0	0
371	3
0	0
0	0
3	12
2	9
0	0
11	0
473	0
0	0
4	172
4	172
3	44
0	2
9	10
1766	10
0	33
1	0
1	144
3	134
0	104
4	0
122	0
0	30
1	0
72	10
5	0
42	0
7	135
0	132
1	113
0	12
0	0
0	34
0	34
1	9
0	7
8	480
29	480
0	0
0	0
0	78
2	70
0	71
0	0
0	0
0	1
25	61
8	61
289	0
0	294
3	0
0	239
0	238
0	240
0	240
0	238
0	239
20	0
14	0
2	0
72	2
1	27
0	0
0	0
2	2
0	4
1529	0
0	0
0	0
0	1478
0	1418
2	1417
0	1417
1	1478
0	1478
3	0
12	50
0	50
0	0
208	0
0	0
0	0
2518	940
0	0
0	0
42	0
0	6
11	0
4	23
0	0
0	42
2664	2
0	118
0	0
0	205
399	0
0	0
0	0
1651	1550
0	1507
385	2
10	0
15	7
0	0
0	0
0	709
7	671
1	687
0	2
0	0
0	0
0	16
2	75
88	0
13	0
107	0
3845	933
1	0
0	0
166	234
0	234
0	0
0	146
2	137
3	150
0	143
0	146
0	90
0	0
0	0
0	0
1	875
5	875
1	0
1	0
0	235
0	235
0	0
0	0
9499	1
23	0
0	1
659	1
0	0
0	0
2896	291
0	21
1	4
2191	291
40	277
2	0
0	0
0	0
0	7
67	0
1558	0
3	7
16	141
0	141
0	0
0	0
4	230
1	210
1	230
74	0
1	0
547	0
0	3
155	0
1	15
0	16
869	0
0	23
4	1
0	908
0	869
7	685
0	898
0	882
0	893
0	874
0	873
0	899
0	902
1	883
0	111
0	0
522	4
0	0
0	0
0	5
2	924
0	697
0	823
0	912
4	832
2	0
450	0
0	0
0	0
0	6
0	6
0	6
0	6
0	0
0	7
0	38
3	39
0	43
0	43
0	43
0	4
7	6
447	0
0	33
0	3
1	405
11	403
0	390
2	52
6	0
509	0
0	0
7	12626
4	0
0	204
0	193
1	201
1	173
0	0
0	0
0	3
368	2
0	0
8	0
0	0
0	0
233	0
1	269
0	0
157	5159
4	5155
0	0
0	0
0	854
3	847
1	852
0	0
1	65
9	44
0	57
0	68
0	68
0	57
0	57
0	4
35	0
0	0
0	0
478	0
238	2
8	93
0	91
0	568
11	579
5	579
0	251
0	265
5	238
0	257
0	267
0	252
0	254
0	165
0	165
0	164
760	9
0	133
1	129
0	130
2	130
0	0
0	2
62	477
2	414
1034	0
139	0
0	532
33	532
0	1271
0	1111
0	1219
0	1249
627	0
0	0
55	829
10	830
0	303
6	294
0	290
0	0
0	0
1	0
177	0
1	217
9	217
0	17
360	0
156	0
1982	2
0	2
0	2
0	2
452	0
0	277
7	277
70	0
10	198
0	198
486	0
697	0
639	0
10	336
4	336
0	0
0	2291
0	2284
2	2277
0	9
0	0
761	0
0	51
2	67
0	62
0	51
2	503
0	503
0	2
11	499
4	499
0	404
1	0
19	0
3	1378
11	1357
1	1249
12	0
25	1039
0	487
1359	552
666	0
1	34
1	34
0	613
3	604
3	2
1	36
0	36
7	0
26	0
3	405
1	405
45	405
839	0
14	16
0	16
0	0
0	0
0	0
0	0
95	1430
6	1430
3	1419
6	290
1	281
0	258
10	197
14	193
2	193
1	159
1	0
27	1101
4	1101
438	1
12	321
0	321
0	498
0	496
0	524
0	526
14	515
3	530
3	530
0	530
0	4195
8	4141
0	4138
2	4149
0	1
0	1
930	0
230	0
42	342
0	342
2	4
0	4
0	0
0	0
666	0
160	26
0	692
2	677
0	625
1	625
0	0
0	0
45	60
0	60
1	3723
0	3723
0	3717
2	0
9	95
1	95
8	0
0	6
2	6
0	8
0	8
1	8
3	490
41	490
13	692
13	653
1	668
125	1089
0	1089
507	27
20	246
5	246
11	587
4	587
0	0
0	0
0	1064
100	1422
19	1421
10	831
13	1180
7	1181
2	1181
15	906
32	906
0	396
0	392
0	412
0	403
0	405
482	0
57	1525
0	1525
2626	1
5747	1
0	153
31	153
47	0
4	134
8	134
0	131
0	129
0	131
0	0
309	0
0	0
1	0
0	638
346	0
0	18
1	15
0	17
0	18
0	17
52	220
0	220
0	250
0	39
0	42
0	33
0	33
0	28
0	0
0	0
0	0
34	0
0	72
55	72
33	0
21	489
2	488
0	0
0	87
0	88
0	88
1	84
0	39
0	35
0	37
0	38
0	39
0	39
0	39
0	25
0	14
317	0
23	248
0	234
0	248
11	0
20	0
337	0
67	0
0	108
8	108
0	0
0	0
532	1
0	1
3236	30
0	59
0	44
0	38
0	422
0	422
0	410
0	408
0	414
128	0
15	171
0	171
297	93
0	4308
15	4114
0	4004
164	0
0	1687
0	1708
6	1692
0	108
0	121
18	120
885	0
6	617
0	601
13	613
1	619
0	0
0	0
222	0
390	0
0	415
0	441
0	398
6	425
0	441
0	441
4	259
0	258
0	258
0	259
116	0
1625	0
308	0
2	61
0	47
0	62
1	57
0	53
3	2
0	0
261	0
25	1194
0	1194
0	3
2	3
0	10
2	11
0	12
0	0
0	0
0	7
279	1
0	2
0	2
218	0
