UniqueCount	AmbigCount
0	15
1	0
0	0
0	0
27	161
0	161
0	0
0	0
9	1089
0	1095
0	1071
0	0
0	0
80	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
7	192
3	192
1	192
0	0
243	3
10	3
0	0
2	176
116	0
0	0
0	0
0	2
0	2
1	18
1	5
0	136
0	140
0	133
0	131
0	117
0	106
0	129
0	125
0	105
0	120
0	115
0	135
0	124
0	119
0	0
0	0
344	62
0	1
0	17
4	69
0	7
6	175
0	0
0	0
0	0
7	132
0	125
0	23
0	0
0	36
0	36
7	0
0	249
0	2
9	0
10	0
5	0
72	0
4	7
0	87
0	86
0	80
1	88
4	86
0	89
0	56
0	2
0	477
2	527
0	535
1	514
0	0
0	0
0	0
0	0
789	0
0	0
0	103
45	103
0	0
0	1
0	53
0	48
3	50
1	47
0	0
0	0
0	870
0	865
3	871
0	876
9	0
90	256
0	115
470	14
0	0
0	0
450	16233
3	16233
0	1
2	0
2	247
27	247
0	116
0	0
1	0
0	373
0	367
0	340
0	321
0	359
0	264
0	280
0	365
0	338
0	357
2	352
0	375
0	90
0	6
0	7
0	7
0	0
36	1434
7	1434
0	0
4	0
1	0
2	406
15	406
0	0
1	0
607	0
0	4
0	4
0	0
0	677
0	0
4	0
1	0
0	1105
11	1103
11	1080
26	1091
0	13
0	0
0	106
0	102
0	103
0	105
2	104
0	0
0	0
4	1357
0	1353
0	1349
0	1349
0	0
0	0
1	79
5	79
0	29
10	0
0	0
0	0
4	0
0	0
2	0
3	3
2	1219
1	1219
0	11
0	0
156	0
0	0
1	0
6	0
0	0
0	0
0	1
29	0
0	0
607	5833
27	5833
0	0
0	618
0	0
135	0
0	0
0	0
13	332
3	332
0	0
0	0
454	1
0	0
9	69
0	69
15	0
1	0
20	1
0	0
0	0
76	1
0	1
0	609
2	589
0	517
1	0
0	0
0	1
0	0
0	0
7	544
2	544
0	0
0	0
4	0
17	0
101	0
0	0
13	6
0	5
14	753
15	753
0	5
0	0
309	0
1	0
0	3
0	3
3	3
0	3
193	0
0	0
0	1979
1	1612
0	1965
0	1937
4	1966
0	0
0	762
0	762
0	0
7	5
19	520
2	520
0	28
1	2
6	1248
1	1250
0	1237
0	0
103	48
1	1874
10	1874
0	1874
0	1841
0	10
0	15
508	3
0	22
0	20
15	40
0	40
0	74
0	5
4	54
0	6
21	92
0	37
0	22
0	7
131	0
6	0
1	21
0	0
0	73
1	4
1348	286
0	0
0	0
0	0
0	0
1	20
0	1
0	1
1	0
0	0
0	1
0	0
0	8
0	5
2	0
0	0
0	0
16	6
0	0
0	2
0	756
0	756
0	0
0	0
0	0
137	0
0	0
0	0
104	1026
7	1026
0	0
0	61
1053	17
0	0
0	0
0	3202
5	3063
10	3159
0	0
1	0
11	59
1	60
0	43
0	0
30	3813
4	3813
0	3813
0	0
0	0
15	0
0	0
1	2
21	112
0	4
2	1
2718	62
32	34
0	2
3	551
1	559
2	529
0	498
27	0
0	26
0	1
0	0
3	0
0	203
19	203
0	0
0	0
4	299
4	264
24	266
2	198
0	0
395	0
0	0
2	328
21	329
0	0
38	0
0	0
0	0
0	947
1	0
11	0
6	947
0	0
3	0
754	0
0	5
0	0
198	1
0	0
117	1547
70	1548
41	556
8	0
4	51
0	51
0	51
6	12
0	12
162	0
2	3
0	1
0	0
0	0
0	5
0	3
0	0
3	122
6	122
0	0
1	0
118	171
0	161
0	158
0	159
0	159
1	157
1	153
0	157
3	159
0	0
0	0
108	2184
10	2184
0	2074
0	192
298	12
0	192
1	1723
171	1701
0	0
0	0
75	1
0	0
0	0
63	1232
0	1232
0	0
0	4
2067	69401
11	69401
0	0
13	4
1487	0
4	0
0	0
33	874
12	878
8	878
0	0
0	0
0	152
0	179
0	174
0	166
0	155
0	180
0	175
0	168
0	165
0	159
0	169
0	181
0	180
0	176
0	174
0	175
0	169
0	164
0	160
0	0
5	61
0	509
0	530
0	285
0	0
5	0
271	0
0	0
0	0
65	27
1	0
0	0
0	29
0	2
0	1
8	0
1	7
1589	1544
0	187
5	180
2	182
7	1
0	0
4	367
0	367
0	0
0	28
6	142
3	187
0	0
4	215
0	177
0	0
0	0
1	902
5	858
0	891
2	887
0	0
0	0
467	0
10	0
381	0
102	161
3	161
0	0
0	0
0	0
0	0
1	0
315	2
0	0
0	0
0	0
1	0
0	900
3	864
4	809
0	806
0	0
610	0
1	0
0	0
129	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	1
0	0
3003	0
0	0
0	6
0	296
0	329
0	282
3	267
0	302
0	319
19	0
0	0
0	0
0	0
28	0
26	0
5	0
1	0
0	0
0	0
0	0
1117	0
0	0
0	0
45	2337
0	2336
2	2248
0	0
0	13
195	116
1	0
0	0
4	0
499	0
675	0
0	7
0	7
0	0
0	0
0	0
0	0
0	0
279	0
2182	0
237	0
0	0
3170	29
0	0
0	21
0	26
0	21
1	21
2	23
1	21
0	20
0	0
0	0
2	116
0	116
2	0
968	0
1	6
2782	2
6	0
0	0
0	21
1	21
0	0
2	0
0	0
12	0
9	207
3	171
0	212
0	170
0	167
0	168
0	6
0	6
1	6
0	0
2731	0
0	0
60	2
0	0
0	0
0	0
7	671
245	671
552	0
379	0
1021	0
0	0
0	0
710	0
1	0
0	0
1388	0
0	0
0	0
63	0
0	0
0	0
3	28
0	28
0	0
0	0
78	3788
0	3784
4	3760
92	3562
0	0
0	0
54	0
3	0
0	0
31	120
9	138
12	139
0	0
1445	1
4	0
0	0
315	8429
3	8403
49	7898
0	8418
237	0
0	0
0	2
0	2
2	0
1	0
0	0
0	0
0	0
2	674
13	694
0	725
0	730
0	725
0	730
0	0
0	0
1414	1
1	0
373	0
2	0
0	205
6	205
0	0
0	60
0	60
1	60
0	68
0	64
0	0
0	0
23	0
0	0
35	0
0	0
3	0
25	675
15	675
2	0
98	0
0	1
0	1
375	347
20	347
0	0
60	2
0	0
5	5
0	0
0	0
0	5
0	0
5	814
0	814
2	0
0	0
3	107
0	938
1	928
0	830
0	0
3	59
0	0
15	59
0	0
0	0
0	12
0	0
0	0
913	341
4	53
8	0
0	295
0	319
0	328
0	287
0	0
0	0
863	0
0	0
0	0
1	0
1	0
2	37
0	0
0	0
0	0
0	0
0	27
0	47
3	305
0	309
0	303
2	309
0	303
0	0
0	5
0	0
10	5
9514	5898
0	0
0	0
0	4980
1	92
60	941
149	80
0	2
122	0
0	0
0	338
0	321
0	321
0	321
0	2
0	0
681	2
0	0
4	0
27	936
5	936
10	931
0	0
0	0
1	2271
1	2253
7	2097
0	1924
17	0
0	0
14	755
0	633
1	17
0	59
31	1231
0	1231
0	0
0	0
1	1
0	0
0	0
0	0
0	0
0	0
4	10
2	3
34	1415
15	1362
5	1349
0	1421
0	5
0	0
3	633
16	633
0	0
2	34
0	34
0	0
0	1273
1	1273
0	0
0	327
0	0
0	335
2	332
0	42
0	19
0	5694
60	42
46	5
0	146
0	154
0	149
0	148
0	141
1	0
533	0
0	199
0	0
0	0
0	0
0	0
244	4041
16	3915
0	4041
0	0
0	0
1	698
0	433
0	365
0	391
1	383
1	583
0	732
0	504
0	577
0	706
0	564
0	422
0	448
0	0
0	0
786	1
0	0
1	0
0	179
3	51
583	457
0	5
185	1040
136	1040
5	1
0	0
169	0
1	0
0	0
0	378
0	368
1	364
0	0
0	40
0	0
0	2
0	0
0	0
0	0
0	46
26	216
0	216
0	0
10	0
1	107
3	107
0	0
2	1
3	1
0	724
0	10340
0	9773
0	9363
0	9752
22	9733
30	9945
1	9688
6	9438
0	657
8	8
59	0
24	1
30	1
0	19
0	0
0	404
8	404
0	0
0	0
2537	13870
0	0
0	0
316	13121
3	10752
0	0
0	0
70	15505
0	15513
28	15513
5	15512
2	19
0	0
0	228
0	228
0	0
2	457
0	467
21	461
22	466
13	0
2	0
290	0
0	0
0	0
11	250
2	250
0	129
12	0
3	24
15	1374
7	1374
3	0
0	0
13	235
2	231
0	116
0	4
0	0
14	389
0	389
0	389
0	0
0	0
0	0
3	0
43	315
1	315
0	0
0	12
0	12
0	1
1	243
0	501
2	498
1	494
1	498
0	847
0	595
4	0
267	0
0	0
0	0
0	767
0	747
0	767
0	1
0	0
0	19
0	19
0	93
0	0
0	0
0	15
0	11
10	3
0	0
0	0
0	3
0	1
0	1
10	1579
5	1630
32	1561
7	1648
2	0
0	13
0	0
6	0
2	0
13	325
0	326
0	262
1	243
0	0
427	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
366	0
0	0
16	0
2	0
4	0
0	0
114	0
0	0
2253	0
0	0
4886	6
0	0
0	417
1	397
0	417
0	417
6	9
1	9
12	59
2	59
0	0
0	0
0	316
0	315
0	424
0	424
1	376
0	0
0	1
0	0
0	217
0	0
0	0
43	588
3	555
0	0
0	0
7	18
13	53
0	7
0	0
170	0
13	0
0	3
40	0
0	0
0	0
0	69
0	79
5	72
0	0
0	0
0	7
0	7
0	3
0	0
0	226
0	164
0	3
0	3
0	3
0	3
0	3
0	3
0	0
1	0
0	0
21	1
0	0
0	0
3	312
0	318
0	287
1	248
0	0
0	0
2396	61
0	0
0	0
987	0
0	0
59403	1
0	0
0	48
54	150
0	150
1	0
0	0
158	99
0	0
389	0
0	0
0	0
9	1559
0	1559
3	0
1	0
0	0
0	0
26	0
0	0
0	0
0	5845
1	5368
0	5144
0	0
0	0
46	512
45	512
0	3
362	0
413	0
1	0
0	1464
1277	0
0	0
0	0
1231	0
0	0
0	0
34	0
0	0
21	0
2747	0
0	132
0	0
4736	0
0	0
1	302
6	283
4	287
0	0
0	17
2736	0
0	228
1	21
20	1702
3	1622
23	1722
0	0
0	4
380	86
3	0
2	3
2	1142
0	1032
0	1115
3	1103
1	0
6	0
541	0
0	0
0	0
0	157
0	157
0	74
0	36
0	741
1	770
7	775
0	775
0	0
0	0
126	0
1	0
0	781
12	782
0	771
1	778
0	0
0	0
1	179
0	180
4	179
3	179
1	160
0	173
0	161
0	101
0	0
1473	0
1	3
0	259
1	0
387	1003
11	1003
0	0
0	336
10	642
0	679
0	561
0	3
0	40
0	0
0	0
0	0
0	0
0	835
14	787
0	782
1	802
1	816
0	0
0	0
7	0
1159	0
0	0
0	15
3	150
16	150
0	9
0	0
6	523
2	523
1	83
0	282
0	31
2	31
5	0
0	0
0	0
16	0
0	403
0	252
0	250
3	252
0	37
0	40
8	0
480	0
0	0
0	0
341	0
0	0
0	0
242	0
0	0
0	0
0	0
0	5
0	312
0	424
0	427
0	422
0	419
0	1
0	0
12	249
0	260
0	223
1	0
0	0
0	871
7	873
0	879
0	876
0	878
0	0
0	0
215	3589
0	3589
1	0
0	175
5	177
0	176
0	177
0	117
0	0
5	85
0	78
1	77
14	0
0	2
10	35
16	179
2	0
0	0
0	0
0	0
0	0
964	1
0	0
0	0
165	4
0	0
0	0
0	671
0	757
0	709
5	734
9	726
0	0
0	0
792	0
0	0
0	338
0	334
0	168
0	0
0	0
13	5603
0	5603
0	0
4	0
78	0
0	0
0	4
0	0
306	0
0	5
0	0
9	872
0	938
2	923
15	877
0	10
44	32
0	0
867	0
0	0
0	0
1	0
0	0
0	0
0	0
14	71
0	71
0	5
0	0
1364	0
0	0
0	0
1359	1
0	369
0	363
0	366
0	366
0	318
0	312
0	63
0	0
0	0
0	0
102	25
0	0
0	0
2	110
0	104
0	192
0	0
0	844
2	848
2	836
1	840
0	0
0	27
5486	0
0	0
0	0
0	111
3	111
13	0
0	5
0	2
0	2
1	0
496	0
4	0
0	0
0	0
0	0
0	0
0	0
0	1
129	5765
17	5394
1	5647
0	0
0	0
9	1187
30	1578
41	1578
0	15
0	0
543	0
0	0
4	0
1	0
29	619
4	619
0	1
0	4
0	21
0	22
0	23
0	22
0	22
1	22
0	22
0	12
0	0
3	0
0	0
42	0
0	0
0	0
37	0
11	2782
0	163
0	210
0	197
0	203
0	198
0	160
0	166
2	200
3	204
0	209
0	216
0	203
0	202
0	203
0	169
0	0
1585	4
0	0
4257	42
0	0
1	0
22	1
2	0
0	0
0	651
0	629
2	580
0	12
0	0
771	0
0	0
0	0
1	28
385	0
2	813
0	18
0	0
0	0
3	0
0	1005
1	975
0	992
0	0
0	0
314	7
0	0
23	0
165	39
2	0
4	14
8	109
2	148
0	0
0	0
25791	2
0	0
0	5
175	0
0	23
0	113
33	482
4	482
0	67
0	0
773	16061
21	16061
5	0
6	38
0	38
1	64
0	1
0	0
12	317
8	0
2	0
0	0
0	0
0	0
0	56
0	0
380	2
0	0
0	0
2	10
1	8
0	0
15	0
523	0
0	0
9	165
0	165
5	50
0	2
5	11
1742	7
0	18
1	0
1	144
2	137
0	123
6	0
86	0
0	27
0	0
70	1
9	0
47	0
5	85
0	87
0	80
0	14
0	0
0	30
1	30
0	2
0	4
16	502
37	502
0	1
0	0
0	65
0	58
0	56
0	0
0	0
0	0
21	53
2	58
260	0
0	234
3	0
0	209
0	211
0	210
0	210
0	211
0	209
24	0
9	0
4	0
50	2
0	21
0	0
0	0
5	4
0	7
1551	0
0	0
0	0
0	1504
0	1454
1	1429
0	1429
0	1498
0	1499
2	0
4	43
0	43
0	0
198	0
0	0
0	0
2145	688
0	0
0	0
43	1
0	3
8	0
3	11
0	0
0	63
2376	1
0	150
0	0
1	224
348	0
0	0
0	0
1611	1530
0	1479
320	0
20	0
13	4
0	0
0	0
0	718
1	684
4	700
1	2
1	0
0	0
0	15
2	58
75	0
11	0
75	0
3235	688
0	0
1	0
168	225
0	225
0	0
0	119
0	111
0	121
0	118
0	118
0	99
0	0
0	0
0	0
0	819
4	819
0	0
0	0
0	218
0	218
0	0
0	0
8604	0
7	0
0	0
566	0
0	0
0	0
2704	231
0	4
3	7
2036	237
22	289
0	0
0	0
0	0
0	7
47	0
1512	0
1	7
13	125
0	125
0	0
0	0
3	208
0	187
0	208
62	1
0	0
474	0
0	0
142	0
2	27
0	12
908	0
0	9
6	1
0	920
0	861
1	664
2	898
3	872
0	897
0	862
0	862
0	913
0	904
5	885
0	135
0	0
502	2
0	0
0	0
0	3
0	990
0	756
0	885
0	976
2	893
5	0
444	0
0	0
0	2
0	13
0	13
0	13
0	13
0	3
0	6
0	19
0	19
0	19
0	19
0	19
0	5
11	10
439	0
0	23
0	0
4	388
8	387
0	384
1	36
1	0
581	0
0	0
7	12122
7	0
0	270
3	253
3	263
1	233
0	1
0	1
0	0
398	9
0	0
43	0
0	0
0	0
149	0
1	269
0	0
148	4625
5	4624
0	0
0	0
0	750
2	743
2	742
0	0
2	66
9	43
0	46
0	60
0	60
0	46
0	44
0	6
38	0
0	0
0	0
446	0
216	0
2	67
0	67
0	452
8	455
3	455
0	182
0	195
4	179
0	193
0	195
0	180
0	192
8	451
0	452
2	446
754	7
0	102
6	100
0	103
0	103
0	1
2	9
52	434
1	375
978	0
185	0
0	632
50	632
0	1144
1	1003
0	1094
0	1123
560	0
0	0
43	734
11	735
1	248
2	241
0	236
0	0
0	0
1	0
149	0
0	177
8	177
1	8
276	0
127	0
1883	1
0	2
0	2
0	2
448	0
0	306
14	306
73	0
9	309
0	309
454	0
711	0
727	0
7	369
2	369
0	0
0	2143
0	2131
1	2127
0	13
0	0
651	0
1	32
1	39
0	38
0	34
3	421
0	421
0	4
12	476
2	476
0	372
0	0
32	0
0	1936
10	1917
2	1735
8	0
22	925
1	417
1364	508
737	0
1	39
1	39
1	462
4	453
1	2
0	12
1	12
14	0
50	0
1	289
0	289
46	289
818	0
9	10
1	10
0	0
0	0
0	0
0	0
92	1325
6	1325
5	1311
8	328
0	310
0	284
2	240
9	191
2	191
4	162
3	0
31	886
0	886
359	1
10	339
1	339
0	488
0	505
0	517
0	500
20	539
4	555
2	553
0	553
1	4180
10	4110
0	4140
0	4125
0	1
0	1
773	0
195	0
42	363
1	363
1	14
0	14
0	0
0	0
585	0
160	26
0	623
1	608
0	547
0	548
0	0
1	0
36	40
0	40
0	4476
0	4476
0	4470
2	0
12	66
1	66
11	0
0	1
0	1
0	13
2	13
0	13
1	435
42	435
18	746
6	708
0	719
134	1011
2	1011
480	39
24	239
0	240
15	551
1	551
0	0
0	0
0	1003
77	1308
8	1308
14	782
12	1287
10	1288
1	1288
22	854
19	854
0	384
2	379
0	389
0	390
0	383
445	0
53	1412
0	1412
2522	0
5329	0
0	97
20	97
21	0
9	97
5	97
0	111
2	108
0	110
0	0
251	0
0	0
0	0
0	901
302	0
0	30
0	32
0	33
0	33
0	30
25	84
0	84
0	250
0	29
0	31
0	23
0	23
0	18
0	0
0	0
0	0
20	0
1	43
45	43
26	0
11	380
1	379
0	0
2	78
0	78
0	78
0	77
0	54
0	48
0	53
1	53
0	53
0	53
0	53
0	36
0	15
267	0
22	265
0	251
0	266
12	0
7	0
270	0
161	0
0	75
5	75
0	0
0	0
447	3
1	3
2847	25
1	60
0	56
0	49
0	404
0	407
0	396
0	392
0	396
166	0
3	174
1	174
262	61
0	4511
19	4291
2	4187
154	0
0	1560
0	1589
1	1572
0	91
0	99
17	96
922	1
5	500
0	490
6	494
0	496
0	0
0	0
200	0
329	0
2	368
0	390
3	348
3	375
0	389
0	389
2	362
0	357
0	357
0	362
102	0
1707	0
260	0
1	54
0	50
0	57
0	53
0	51
1	6
0	0
260	0
23	1182
0	1182
0	2
0	2
0	11
0	12
0	12
0	0
0	0
0	2
317	6
0	0
0	0
206	0
0	0
0	0
0	14
0	25
0	25
