UniqueCount	AmbigCount
619	27
1981	31
0	3
0	3
0	0
469	0
156	0
0	17
0	17
19	0
0	254
0	254
0	253
151	0
45	0
217	0
5	91
1	91
32	0
2	481
5	482
0	481
14	79
0	49
0	27
3	16
2	18
32	0
81	0
19	94
2	94
1405	0
0	1
2	0
134	7450
11	7450
0	0
0	14
0	14
0	14
0	11
0	11
0	0
0	0
6108	0
1	0
0	0
0	3
0	3
0	0
0	1
0	67
1	62
0	44
7	5
3	37
0	37
281	0
0	13
0	13
471	0
0	43
0	56
0	56
0	39
0	56
0	56
0	47
338	0
7	230
0	230
20	0
62	104
0	104
48	314
6	314
1368	0
226	0
30	163
0	163
0	1
2	0
9662	3
0	0
343	0
27	0
0	0
275	0
157	0
0	0
48	1573
2	1742
4	1385
0	1828
8	1809
5	455
0	475
11	486
0	486
0	506
4	140
0	140
0	81
501	0
0	647
0	645
0	650
0	647
1	647
0	634
95	1733
0	1732
26	0
32	940
6	940
1333	995
1003	4291
0	4291
0	23
1	25
0	25
0	22
0	183
0	176
0	170
1	155
0	183
0	21
0	0
0	396
0	407
0	434
0	453
0	445
0	415
4	0
57	0
0	0
0	0
1	625
0	638
0	634
0	642
1	632
0	634
678	0
2	39
0	39
0	38
2	0
19	363
4	363
0	1329
7	1282
19	1277
2	0
6	86
6	86
0	2093
0	2126
1	2111
0	2100
0	18
0	18
0	18
2	1432
2	1429
4	1432
0	435
17	435
34	43
0	0
0	0
229	0
0	5
2	5
41700	25
792	0
439	0
0	1568
2	1526
3	1486
0	1497
4	0
93	0
0	41
0	44
0	43
0	40
0	37
0	38
6	276
0	275
107	9
27	432
11	432
705	157
520	157
9	9
1	617
2	600
0	519
3	576
196	0
104	0
14	771
2	773
0	773
2	1094
0	1133
4	1013
0	1103
0	966
1	932
0	105
11	1658
18	1658
4	0
0	0
513	0
86	0
832	1
122	0
0	439
3	439
20	1338
27	1338
1555	0
0	0
0	0
33	922
5	922
0	1343
0	158
28	733
7	733
475	0
3	0
0	0
0	151
1	149
1	145
0	96
0	94
1	96
0	96
4936	0
0	1
124	295
7	8
0	2
41	0
0	0
73	204
0	204
392	6
39	0
0	95
20	168
0	299
0	167
0	188
0	209
0	190
0	171
0	148
310	1
0	0
366	1
6721	1
32	463
15	463
0	52
0	45
0	45
0	46
0	49
0	55
0	52
0	47
0	49
0	55
0	52
0	46
0	45
249	4069
3	4069
0	1
22	0
2	12
4	10
0	0
6532	3
17	270
1	270
1	0
5	8
0	8
0	0
0	0
350	1
50	2160
20	2160
0	0
2	0
172	1
194	1
0	134
0	119
0	131
2	128
2	132
0	111
5	305
0	412
0	406
1	0
15	0
0	0
175	0
0	274
14	274
2	45
0	45
0	47
8	47
0	40
0	802
1	784
0	775
755	0
0	0
0	0
1736	0
0	30
0	34
0	34
0	33
25	978
0	978
2	33
0	34
0	34
1045	4
0	16
374	299
307	0
0	427
3	443
0	429
0	443
0	416
0	413
2	290
565	244
0	5
0	7
0	7
0	6
0	0
3	0
118	0
0	92
0	0
275	0
0	0
38	3
397	0
18	0
0	26
6	159
0	159
0	38
8	0
13	276
0	104
2	0
10	0
831	174
0	0
13	0
2	102
2	102
1	99
4	9
0	0
0	0
0	31
109	0
9	2
0	162
0	2035
26	1526
78	2001
0	1960
4	1526
3	0
0	0
14	0
3	0
3	0
59	25
0	0
0	0
2	25
158	0
26	114
2	2277
0	2233
0	2196
0	5
1	0
50	91
0	91
0	5
0	0
38	1998
12	1998
0	0
1	0
12	0
1	0
1	0
3	255
0	255
0	29
0	0
6	1706
1	1706
1	0
0	0
0	0
4	1249
3	0
376	0
2	6
1	5
35	687
14	671
0	647
1	2
0	0
1092	0
0	0
0	18
48	126
4	6
0	4
25	376
0	213
0	244
6	0
0	465
0	465
0	0
13	113
274	2
0	0
0	0
407	0
0	1
11	0
609	3165
0	3165
18	0
5	0
1	347
4	347
0	0
0	0
108	170
0	119
0	0
1	141
7	10
0	1835
1	1812
0	1816
0	1816
0	1829
6	1534
16	0
0	0
5	193
0	193
11	1
0	3
4	0
0	0
30	0
0	0
0	0
416	10
0	279
3	0
1318	1
8	179
20	8
30	0
0	8
6	11
5	0
0	0
0	0
0	7
1	7
0	0
0	0
344	0
0	0
1	0
18	2611
1	2611
0	0
0	0
10407	1
0	0
0	0
1964	0
1	0
127	0
5	5
37	2034
0	2038
0	2038
2	271
6	0
1328	1
0	0
0	1
0	1
0	0
0	0
0	0
1	27
0	83
17	13
0	0
8	5
16	18
948	2
1	0
0	496
0	15
0	15
0	15
1	14
0	15
0	15
0	15
0	15
0	15
2	10
0	13
1	14
0	14
0	13
0	14
0	1975
0	1
26	1066
0	1066
1	146
0	0
429	0
0	0
0	0
1938	1
0	0
0	127
181	0
0	0
3	444
62	444
161	0
0	0
0	0
2	0
8	0
1	60
0	60
0	0
1	0
6	0
0	4
18	0
20	319
2	319
0	0
0	0
60	0
0	0
0	0
2	0
458	0
0	0
1	83
559	84
43	0
71	637
11	637
0	3
0	2
0	1
1	203
11	71
0	71
0	0
0	5
83	0
0	0
0	0
0	0
1	0
2763	0
0	0
0	0
1586	0
0	0
1	0
1	55
0	55
0	40
0	0
0	33
335	5
0	4
0	0
0	0
1	0
0	171
0	171
0	154
0	165
0	61
0	1
0	1
0	0
388	979
0	982
2	982
0	982
0	0
1	106
0	121
0	0
0	11
210	19
0	55
5	0
1565	0
0	0
0	0
558	883
0	0
8	0
1242	883
2	0
0	0
1121	3
0	0
2	0
6024	4769
0	29
5	0
0	392
0	344
0	350
0	1536
4	240
28	0
0	0
117	1564
0	1564
2	3
0	2
834	0
5	0
0	0
0	395
17	395
0	39
3	0
4	0
0	36
0	0
0	0
4	0
0	0
0	2
162	10
0	5
685	0
5	0
0	45
73	0
0	0
2	0
0	135
0	130
0	125
0	6
4	38
0	0
310	1314
0	0
0	174
0	188
7	1493
0	173
0	0
1	525
2	521
15	525
0	107
0	0
2	512
4	512
0	0
0	0
14	694
1	699
18	699
29	4
0	409
304	0
2	0
29	709
57	709
0	0
0	641
0	632
0	643
0	588
0	586
0	633
0	0
0	0
1	25
0	25
3	25
0	0
0	0
0	0
5657	0
0	0
0	0
43	0
3	0
0	0
6	326
18	326
1	42
9	1
0	0
1	0
0	0
12	0
1	129
0	0
200	0
0	41
446	0
42	0
0	0
338	0
0	0
13	1
0	0
2	1
0	3
0	198
0	197
3	559
0	0
0	0
18	0
1	1
2	1
0	0
0	0
0	501
0	501
7	0
0	0
0	0
1	0
0	0
1155	0
10	0
0	1
867	2
3	0
5	238
1	238
3	42
8	457
13	457
0	0
0	0
64	603
0	603
0	590
1	134
0	56
8238	1
0	0
0	0
0	1564
0	1595
0	1199
9	945
14	937
1	1531
0	1168
6	5
335	1
349	2784
126	0
62	709
0	0
6	0
0	0
0	1
0	517
0	503
1	500
0	413
0	534
7	503
0	535
0	519
0	518
0	515
0	493
0	492
0	0
1	0
5	7
0	8
0	0
0	7
0	674
0	26
39	0
0	0
0	22
686	0
0	66
32	32
0	0
0	0
0	1
0	27
0	0
0	0
1	0
12	0
16	133
4	133
0	4
0	0
42	0
0	0
1	0
1	373
1	372
0	377
0	373
0	372
0	372
0	375
0	368
5	366
0	5
0	13
3	0
0	0
0	361
0	82
53	0
0	0
0	198
568	0
0	12
0	4
4	200
7	200
0	207
3	0
1	0
89	0
0	0
0	0
2	877
6	879
1	877
0	0
39	282
5	282
0	0
0	0
0	0
0	28
0	28
0	0
9	241
0	241
0	0
0	4
0	47
2	47
0	5
0	4
489	0
0	4
70	0
0	0
0	0
0	1
2	1
0	250
62	320
0	320
0	0
95	1
12	410
12	410
0	0
0	0
0	0
0	0
59	0
0	9
0	0
65	813
2	813
0	0
3	0
2	0
1116	1
0	666
0	0
2	8
0	0
0	0
7	98
7	98
0	0
0	0
0	7
0	7
0	5
0	6
0	44
10	59
0	1003
0	1019
0	1019
0	2
0	0
0	2164
0	2122
1	2143
0	2143
111	0
0	0
0	0
0	0
0	0
1	0
0	593
2	593
4	591
0	0
0	0
6	133
0	133
0	133
0	0
0	2
0	29
0	29
0	0
0	0
0	0
37	220
0	220
0	0
0	0
5	885
0	888
0	860
0	0
0	0
99	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
10	200
1	200
0	200
0	0
129	1
33	1
0	0
4	236
115	0
0	0
0	0
0	4
0	4
0	20
0	8
0	222
0	227
0	216
0	215
0	196
0	175
0	202
0	197
0	185
0	191
0	183
0	220
0	207
0	188
0	0
0	0
387	77
0	0
0	25
6	88
0	11
7	135
0	0
0	0
0	0
19	187
1	174
0	27
0	0
0	93
0	93
5	0
0	290
0	8
14	0
17	0
0	0
75	0
10	5
0	105
0	104
3	91
3	103
1	104
0	108
0	67
0	3
0	401
3	429
0	441
0	419
0	0
0	0
2	0
0	0
854	0
0	0
0	89
54	89
0	0
0	0
0	64
0	62
6	62
1	59
0	0
0	0
0	976
1	972
1	978
0	980
8	0
140	281
0	134
449	10
1	1
0	0
363	16433
2	16433
0	2
2	0
2	285
22	285
0	121
0	0
0	0
0	371
0	361
0	350
0	332
0	371
0	291
0	296
0	356
0	345
0	366
1	357
0	376
0	69
0	4
0	4
0	4
0	0
30	1578
11	1578
0	0
5	0
1	0
0	430
14	430
0	0
0	0
710	0
5	2
0	2
0	0
0	1895
0	0
8	0
3	0
0	1108
19	1107
19	1093
35	1090
0	26
0	0
0	162
0	156
0	156
0	162
3	157
0	0
0	0
0	1417
0	1412
0	1406
0	1406
1	0
0	0
7	82
10	82
0	36
7	0
0	0
0	0
2	0
0	0
0	0
2	2
5	1753
0	1753
0	16
0	0
182	0
0	0
3	1
4	0
0	0
1	0
2	0
20	0
0	0
558	5769
30	5769
0	0
0	651
0	0
164	0
0	0
0	0
26	310
4	310
0	0
0	0
515	0
0	0
7	95
0	95
12	0
0	0
44	6
0	0
0	0
128	0
0	0
0	633
2	609
0	543
0	0
0	0
0	6
0	0
0	0
20	579
0	579
1	0
1	0
0	0
19	0
109	0
0	0
7	7
1	6
12	885
11	885
0	12
0	0
384	1
0	0
0	12
0	12
3	11
0	11
224	0
0	0
0	1827
0	1507
0	1817
0	1789
3	1815
0	0
0	855
0	855
0	0
8	6
27	530
2	530
0	25
2	0
12	1562
3	1570
0	1548
1	0
117	63
2	1816
15	1817
3	1817
0	1784
0	27
0	10
442	1
0	23
0	28
11	41
0	41
0	85
0	1
2	52
0	6
22	102
0	46
0	35
0	5
131	0
4	0
1	28
0	0
2	83
0	2
1405	326
0	0
0	0
0	0
0	0
3	21
0	0
0	0
0	0
0	0
0	0
0	0
0	4
0	6
0	0
0	0
0	0
29	11
0	0
1	2
0	1224
0	1224
0	0
0	0
0	0
180	0
0	0
0	0
107	940
3	940
0	0
0	49
967	4
0	0
1	0
0	2667
15	2579
8	2641
0	0
3	0
21	69
0	69
0	41
0	0
10	3077
2	3081
0	3080
0	0
0	0
32	0
1	0
0	1
38	147
0	2
2	0
3142	77
36	32
0	0
6	624
0	627
0	592
0	545
27	0
0	38
0	1
0	0
4	0
0	244
22	244
0	0
0	0
4	344
1	316
36	304
2	249
0	0
434	0
0	0
0	318
26	318
0	0
28	0
0	0
0	0
0	1026
0	0
20	0
7	1026
0	0
7	0
744	0
0	2
0	0
249	2
0	0
82	1317
59	1319
45	560
18	0
2	72
0	72
0	72
4	18
0	18
221	0
2	1
0	2
0	0
0	0
0	4
0	4
0	0
3	338
9	338
0	0
0	0
140	215
0	201
0	197
0	198
0	200
2	196
4	189
0	197
2	197
0	0
0	0
129	3355
17	3355
0	3161
0	255
254	5
0	255
0	1584
127	1567
0	0
0	0
102	3
0	0
1	0
75	1241
0	1241
0	0
0	2
2025	68345
8	68345
0	4
11	2
1280	0
5	0
0	0
42	1023
6	1026
10	1026
0	0
0	0
0	195
0	226
0	220
0	215
0	200
0	227
0	221
0	216
0	215
0	206
0	214
0	227
0	226
0	221
0	220
0	220
0	216
0	210
0	206
0	0
8	89
0	578
0	610
1	366
0	0
0	0
366	0
1	0
0	0
122	31
1	0
0	0
0	37
0	7
0	7
13	0
2	8
2221	1975
0	179
9	178
1	178
4	0
0	0
4	374
0	374
0	0
0	42
4	190
3	268
0	0
10	300
0	232
1	1
0	0
1	920
8	877
2	895
1	910
0	0
0	0
404	0
14	0
408	0
106	167
1	167
0	0
0	0
0	3
0	0
0	0
303	1
0	0
0	1
0	3
3	0
0	1110
3	1067
4	998
3	996
0	0
721	0
0	0
0	0
138	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3374	0
1	0
0	7
0	297
0	325
0	280
4	256
0	289
0	312
18	0
0	1
1	0
0	0
14	1
19	0
6	0
0	0
0	0
2	0
0	0
1379	0
1	0
0	0
37	1832
1	1830
2	1758
1	0
0	75
201	127
0	0
0	0
3	0
527	0
957	0
0	20
1	20
0	0
0	3
0	3
0	3
0	3
281	0
2026	0
384	0
0	0
2441	23
0	0
0	27
0	39
0	27
3	27
2	32
2	29
0	28
0	0
0	0
3	140
0	140
1	0
2264	0
1	2
3130	1
11	0
0	0
0	32
0	32
0	0
2	0
0	0
16	0
11	230
4	198
0	239
0	196
0	190
0	192
0	3
0	7
0	7
0	0
1551	0
0	0
45	0
0	0
0	0
0	0
5	732
276	732
718	2
415	2
1105	0
0	0
0	0
890	0
2	0
0	0
1358	0
0	0
0	0
82	0
0	0
0	0
2	26
0	26
0	0
0	0
74	2785
0	2780
8	2769
56	2631
0	0
1	0
47	0
3	0
0	0
38	120
7	136
14	137
0	0
1561	1
4	0
0	0
302	7231
0	7210
26	6754
0	7221
312	0
0	0
0	5
0	5
1	0
0	0
0	0
0	0
0	0
3	743
8	762
0	788
0	793
0	788
0	793
0	0
0	0
1523	2
1	0
379	1
0	0
0	242
6	242
0	0
0	79
0	79
0	79
0	80
0	79
0	0
0	0
35	0
0	0
39	0
0	0
0	0
50	845
23	845
1	0
66	0
0	1
1	1
392	350
29	350
0	0
38	0
0	0
3	4
0	0
0	0
0	4
0	0
6	937
0	936
1	4
0	1
3	108
0	1044
0	1025
2	946
0	0
8	62
0	0
20	62
0	0
0	0
0	10
0	0
0	0
1073	402
3	51
5	0
0	346
0	383
0	392
0	357
0	0
0	0
901	0
0	0
0	0
0	0
0	0
0	22
0	0
0	0
0	0
0	0
0	15
0	66
2	359
0	374
1	358
4	373
0	362
0	0
0	4
0	0
7	7
9207	5484
0	0
0	0
0	4694
3	127
43	725
127	80
0	0
149	0
0	0
0	222
0	215
1	217
0	216
1	0
0	0
658	1
1	0
5	0
40	1295
7	1295
4	1290
0	0
0	2
2	2185
0	2168
7	2029
1	1863
10	0
0	0
25	835
0	668
0	20
0	61
48	1633
0	1633
0	0
0	0
2	1
0	0
0	0
0	0
0	0
0	0
4	4
2	0
45	1324
20	1259
10	1265
0	1330
0	6
3	0
5	706
26	706
0	0
1	23
1	23
0	0
0	961
1	961
0	0
0	329
0	0
0	333
2	325
1	36
0	28
0	5352
54	36
50	9
0	148
0	156
0	160
0	149
0	152
1	0
695	0
0	203
0	0
0	1
0	0
0	0
292	4191
13	4029
0	4191
0	0
0	0
0	669
0	439
0	400
0	413
0	402
0	521
0	701
0	576
0	508
0	691
1	490
0	447
0	457
0	0
0	0
808	1
1	0
0	0
0	202
0	46
714	562
0	7
152	1230
141	1230
7	13
0	0
248	0
0	0
0	0
0	438
0	430
1	421
0	0
0	89
0	1
0	5
0	0
0	1
0	0
0	31
41	248
0	249
0	0
4	0
3	132
2	132
0	0
1	2
0	2
0	747
0	12281
0	11676
0	11285
0	11655
19	11646
19	11836
2	11610
11	11336
0	693
10	4
44	0
25	0
29	0
0	13
0	0
1	487
19	487
0	0
0	0
2592	16268
0	0
0	0
354	15459
0	12814
0	0
0	0
97	17969
0	17974
35	17973
3	17973
7	13
0	0
0	269
0	269
0	0
1	538
1	542
24	538
12	542
19	0
0	0
340	0
0	0
0	0
23	251
5	251
0	192
8	0
2	27
14	1323
7	1323
3	0
1	0
21	279
1	279
0	155
0	0
0	0
22	504
0	504
2	504
0	0
0	0
0	0
2	0
52	390
1	390
1	0
0	10
0	10
0	3
2	255
0	552
5	545
0	540
3	545
0	863
0	573
9	0
215	0
0	0
0	0
0	869
0	849
0	869
0	0
0	0
5	17
0	17
0	116
0	0
4	0
0	8
0	7
17	1
0	1
0	1
0	1
3	2
0	2
19	1642
4	1703
30	1631
11	1714
0	0
0	24
0	0
2	3
1	0
10	369
0	369
0	296
1	285
0	0
620	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
445	0
0	0
28	0
0	0
5	0
0	0
112	0
0	0
2234	0
0	0
5150	4
0	0
0	523
2	496
0	523
0	523
6	9
1	9
25	110
2	110
0	0
0	0
0	701
0	693
0	885
0	891
0	812
0	0
0	1
0	0
0	305
0	0
0	0
47	792
0	759
0	0
0	0
4	17
14	54
1	9
0	0
230	0
18	0
0	6
65	0
7	0
0	0
0	114
0	118
5	107
0	0
0	0
0	8
0	8
0	6
0	0
0	204
0	214
0	6
0	6
0	5
0	5
0	4
0	4
0	0
6	0
0	0
38	2
0	0
0	0
2	312
0	317
0	286
0	240
0	0
0	0
2678	68
0	0
0	0
1095	0
0	0
61874	3
0	0
0	64
44	112
2	112
1	0
0	0
184	56
0	0
481	1
0	0
1	0
12	1707
0	1707
3	0
4	0
0	0
0	0
27	0
0	0
0	0
0	5563
0	5024
0	4939
0	0
1	2
42	506
33	506
0	4
465	0
439	0
0	0
0	1142
1620	0
0	0
0	0
1066	0
0	0
0	0
40	0
0	0
52	0
2484	0
0	106
0	0
4190	0
0	0
0	305
7	288
4	278
0	0
0	28
2206	0
1	234
0	24
18	1504
1	1392
13	1519
0	0
0	8
489	119
4	0
1	7
0	1200
0	1069
0	1147
1	1139
2	0
2	1
560	0
0	1
0	0
0	155
0	155
0	73
0	48
2	825
1	848
6	854
0	854
0	0
0	0
165	0
0	0
0	946
12	943
1	933
2	940
0	0
0	0
1	47
0	47
1	45
0	47
0	41
0	44
0	41
1	63
0	0
1572	0
1	2
0	177
0	1
280	675
2	675
0	0
0	336
11	718
0	765
0	637
3	4
0	54
0	0
0	0
0	0
0	0
0	905
13	876
0	855
3	870
0	881
0	0
0	0
6	0
1037	0
0	0
0	15
7	178
11	178
0	2
2	0
7	558
1	558
0	104
0	235
0	23
2	23
8	0
0	1
0	0
9	0
0	422
0	219
0	217
6	219
0	45
0	21
5	0
463	0
2	0
0	0
356	0
0	0
0	0
286	0
0	0
0	0
0	0
0	3
0	312
0	402
0	405
0	403
0	400
0	0
0	0
10	269
0	282
0	227
0	0
0	0
0	956
12	961
0	967
0	965
0	965
0	0
0	0
463	5667
2	5667
1	0
1	137
5	144
1	144
0	144
0	97
0	0
10	97
0	93
0	87
22	0
0	2
11	30
25	146
2	0
0	0
0	0
0	0
0	0
1093	0
0	0
0	0
189	4
0	0
0	0
0	572
0	619
1	584
4	604
12	591
0	0
0	0
934	0
0	0
1	707
0	694
0	392
0	0
0	0
12	5295
1	5295
0	0
1	0
129	0
0	0
0	4
0	0
342	0
0	6
0	0
7	935
0	985
0	977
17	927
1	3
33	24
0	0
1107	0
0	0
0	0
0	0
1	0
0	0
0	0
13	77
0	77
0	7
0	0
1392	0
0	0
0	0
1385	1
0	360
0	351
0	356
0	356
0	313
0	304
0	84
0	0
0	0
0	0
101	26
1	0
0	0
4	158
0	155
0	189
0	0
3	978
5	979
4	970
0	972
0	0
0	13
8345	0
0	0
0	0
1	153
1	153
20	0
0	6
0	0
0	0
0	0
493	0
9	0
0	0
0	0
0	0
0	0
0	0
0	2
146	5868
24	5531
1	5776
0	0
0	0
13	1385
27	1758
49	1759
2	11
0	0
626	0
0	0
10	0
2	1
25	675
2	675
0	0
0	10
0	36
0	41
0	43
0	40
1	42
0	40
0	40
0	21
0	0
0	0
0	0
43	1
0	0
0	0
69	1
2	2106
0	160
0	193
0	187
0	189
0	182
0	153
0	157
0	189
4	201
0	204
0	202
1	195
0	200
0	195
0	169
0	0
1969	7
0	0
5789	77
0	0
0	0
22	0
1	0
0	0
0	774
1	747
1	708
0	2
0	0
1193	0
0	0
0	0
0	39
431	0
3	804
0	22
0	0
0	0
2	0
0	1098
4	1067
0	1091
0	0
0	0
383	10
0	0
17	0
210	42
1	0
2	13
7	155
2	197
0	0
1	0
21567	1
0	0
0	5
222	0
0	25
0	108
36	515
7	515
0	62
0	0
646	13743
16	13743
1	0
12	60
0	60
0	89
0	0
0	0
7	385
9	0
3	0
0	0
0	0
2	0
0	45
0	0
336	3
0	0
0	0
0	12
0	9
0	0
16	0
368	0
0	0
8	169
0	169
2	40
0	2
11	14
2037	6
0	27
1	0
1	171
1	165
0	113
8	0
108	0
0	27
1	0
75	6
11	0
50	0
5	100
0	110
0	95
0	12
0	0
0	25
1	25
0	1
0	19
8	471
33	471
0	0
0	0
0	98
0	90
0	79
0	0
0	0
0	1
26	47
1	32
276	0
0	313
2	0
0	236
0	233
0	235
0	235
0	233
0	236
16	0
15	1
9	0
51	3
1	19
0	0
0	0
4	6
0	4
1449	0
0	0
0	0
0	1483
0	1432
1	1422
0	1422
1	1479
0	1480
1	0
6	42
0	42
1	0
205	0
0	0
0	0
2483	861
0	0
0	0
50	1
3	5
7	0
8	37
0	0
0	52
2970	4
0	134
0	0
4	323
356	0
0	0
0	0
1858	1886
1	1840
379	0
26	0
23	4
0	0
0	0
0	804
2	766
7	782
1	4
0	0
0	0
0	2
1	51
75	0
22	0
89	0
3428	861
4	0
0	0
182	268
0	268
1	0
0	185
1	173
2	186
0	183
0	180
0	85
0	0
0	0
0	0
2	806
8	806
0	0
0	0
1	218
0	218
0	0
0	0
9458	0
19	0
0	0
721	0
0	0
0	0
2622	234
0	16
1	13
2066	238
31	273
1	0
0	1
0	1
0	5
51	0
1511	0
1	5
25	136
0	136
0	0
0	0
6	245
1	230
1	245
85	1
0	0
564	0
0	0
156	0
2	32
0	13
960	0
0	13
4	1
0	992
0	956
4	746
0	981
0	967
0	977
0	961
0	961
0	985
0	984
2	968
0	119
0	0
598	1
1	0
0	0
0	1
1	934
0	675
0	834
0	918
0	849
3	0
533	0
0	0
0	7
0	24
1	26
0	26
0	25
0	1
0	4
0	51
0	47
0	51
0	53
0	53
1	8
6	9
518	0
0	30
0	1
1	463
14	462
0	448
4	40
6	0
526	0
0	0
7	10880
5	0
0	310
1	295
5	303
0	280
0	0
0	0
0	3
601	5
0	0
169	0
0	0
0	0
245	0
4	278
0	0
127	5696
5	5691
0	0
0	0
1	791
2	782
1	785
0	0
1	51
8	44
0	73
0	84
0	87
0	70
0	72
0	4
35	0
0	0
0	0
395	0
219	1
6	86
0	85
0	395
2	402
0	402
0	290
0	299
2	273
0	296
0	299
0	290
0	296
4	432
0	433
1	428
1084	9
0	126
1	124
3	125
2	125
2	2
2	11
61	466
0	415
1082	0
171	0
0	410
19	410
1	1293
0	1139
0	1250
0	1265
641	0
0	0
85	975
12	975
2	254
1	250
0	241
0	1
0	1
0	0
163	0
0	231
3	231
1	11
399	0
169	0
2126	2
0	4
0	4
0	4
560	0
0	236
5	236
54	0
15	390
1	390
446	0
720	0
530	0
6	360
4	360
1	0
0	2584
0	2572
3	2566
0	16
2	0
996	0
0	19
1	20
0	20
0	21
3	492
0	492
0	4
9	546
5	546
0	424
0	0
30	0
3	1575
5	1554
1	1430
13	0
21	1046
3	459
1354	587
736	0
0	38
0	38
0	570
2	561
6	0
4	23
0	23
10	0
59	0
0	322
2	322
39	322
884	0
8	16
0	16
0	0
0	0
0	0
0	0
102	1383
8	1383
1	1364
4	372
2	356
0	332
5	271
11	192
0	192
3	158
4	0
33	1085
4	1085
495	1
16	385
1	385
0	491
0	488
0	489
0	493
13	582
2	595
5	594
0	594
1	4558
7	4483
0	4507
1	4495
0	1
0	1
833	0
188	0
36	412
0	412
4	19
0	19
0	0
0	0
566	1
190	14
0	526
1	516
0	479
0	479
0	0
1	0
56	73
0	73
0	5666
0	5665
0	5658
6	0
3	99
0	99
16	0
0	9
0	9
0	14
2	14
2	14
0	485
74	485
10	693
5	659
0	678
151	1226
1	1226
610	30
8	276
2	276
18	550
0	550
0	0
0	0
0	1043
100	1387
7	1386
12	793
9	1146
8	1146
0	1146
14	871
35	871
2	320
0	315
0	340
0	334
0	326
480	0
45	1487
0	1487
2907	0
5050	0
0	270
36	270
66	0
3	127
7	127
0	98
2	98
0	96
0	0
271	0
0	0
0	0
2	1536
370	0
0	6
1	7
0	7
0	7
0	6
30	216
0	216
0	239
0	37
0	38
0	34
0	34
0	28
0	0
0	0
0	0
24	0
0	61
36	61
35	0
29	511
0	510
0	0
1	93
0	93
0	93
0	92
0	60
0	57
0	61
0	57
0	60
0	60
0	60
0	48
0	20
280	0
11	241
0	227
0	242
32	0
27	0
337	0
280	0
0	85
8	85
0	0
0	0
460	2
0	2
2142	33
0	94
0	72
0	61
0	420
0	421
0	395
0	394
0	411
142	0
3	141
0	141
252	65
0	3632
18	3467
0	3382
126	0
0	1374
0	1396
2	1383
0	93
1	92
10	94
936	0
4	556
0	549
7	551
0	557
0	0
0	0
190	0
368	0
2	378
0	394
6	362
3	385
0	394
0	394
4	284
0	283
0	283
0	284
137	0
1784	0
318	0
0	82
0	74
0	88
4	84
0	79
4	9
0	0
330	0
28	1421
0	1421
0	5
0	5
0	11
0	13
0	14
0	0
0	0
0	3
288	3
0	5
0	5
275	0
0	0
