UniqueCount	AmbigCount
41	1693
0	1661
2	1291
3	0
0	0
16	0
0	0
0	0
34	18
0	0
0	0
0	18
154	0
15	110
0	1269
0	1239
0	1230
1	0
1	0
42	92
0	92
2	4
0	0
24	1508
1	1508
0	0
0	0
9	1
0	0
1	0
1	148
2	148
0	17
1	0
4	2078
1	2078
0	0
0	0
3	0
2	1135
2	0
334	0
1	4
0	2
22	245
3	240
0	230
0	0
0	0
776	0
0	0
0	2
41	103
2	4
0	4
10	248
0	135
0	193
2	6
0	406
0	406
0	0
9	92
749	2
0	0
1	0
305	0
0	5
7	0
1252	6119
0	6119
18	0
2	0
3	286
0	286
0	0
0	0
124	155
0	107
0	0
0	126
1	7
0	893
1	881
0	880
0	881
0	893
0	743
4	0
0	0
1	195
0	194
0	0
0	1
1	0
0	0
14	0
0	0
0	0
381	8
0	157
3	1
1009	0
2	119
13	6
121	0
0	6
4	1
1	0
0	0
0	0
0	2
0	2
0	0
0	0
166	0
0	0
0	0
6	1611
0	1611
0	0
0	0
10662	1
0	0
0	0
3362	1
0	0
84	0
1	2
38	1480
0	1482
1	1482
2	308
2	0
716	0
0	0
0	0
0	0
0	0
1	0
0	0
0	38
0	49
8	7
0	0
4	2
16	24
1443	2
2	0
0	328
0	2
1	2
0	2
0	2
0	2
0	2
0	2
0	2
0	2
0	5
0	4
0	4
0	4
0	4
0	4
0	1298
0	0
18	997
0	997
0	100
1	0
571	2
0	0
0	0
1981	1
0	0
0	82
124	0
0	0
2	563
69	563
89	0
0	0
0	0
0	0
5	0
0	75
0	75
0	0
1	0
1	0
0	0
9	0
7	321
0	321
0	0
0	0
8	0
0	0
0	0
2	0
478	0
0	0
4	102
603	102
60	0
102	801
17	801
0	2
0	2
0	2
0	138
3	52
0	52
0	0
0	6
96	0
0	0
0	0
0	0
0	0
2826	0
0	0
0	0
973	0
0	0
2	0
0	35
0	35
0	26
0	0
0	14
399	4
0	2
0	0
0	0
0	0
0	130
0	130
1	117
0	126
0	78
0	2
0	0
1	0
253	668
0	672
0	672
0	672
0	0
0	75
0	89
0	0
0	10
137	15
0	47
1	0
720	0
0	0
0	0
336	1110
0	0
5	0
1719	1110
0	3
0	2
1020	1
0	0
1	0
7527	6113
0	57
4	0
0	249
0	215
1	217
0	593
2	224
25	0
0	0
64	957
3	957
1	7
0	7
647	0
1	0
0	0
0	443
11	443
0	37
5	0
4	0
0	33
0	0
0	0
3	0
0	0
0	1
115	7
0	2
343	0
1	0
0	34
28	0
0	0
8	0
0	95
1	88
0	91
0	2
1	19
0	0
417	1730
0	0
0	107
0	115
6	1840
1	106
0	0
0	351
2	348
11	351
0	31
0	0
2	297
1	297
0	0
0	0
9	361
0	362
2	362
11	2
0	471
177	0
1	0
22	459
17	459
0	0
0	197
0	197
0	194
0	180
0	183
0	196
0	0
0	0
5	28
0	28
4	28
0	0
0	0
0	0
2717	1
0	0
0	0
39	0
2	0
0	0
4	140
2	140
0	40
0	0
0	0
0	0
0	0
3	0
1	132
0	0
185	0
0	37
251	0
45	0
0	0
343	0
0	0
3	0
0	0
3	1
0	0
0	113
0	110
1	359
0	0
0	0
12	0
1	1
1	1
0	0
0	0
0	227
0	227
2	0
0	0
1	0
0	0
0	2
1918	0
6	0
0	4
710	4
3	0
3	120
2	120
2	36
2	333
10	333
0	0
0	0
18	363
0	363
0	354
1	120
0	65
14440	0
0	0
0	0
0	883
0	905
0	691
6	540
7	536
0	869
0	669
2	7
283	1
372	5569
140	0
56	798
0	0
1	0
0	0
0	0
0	387
0	377
2	372
0	322
0	398
4	379
0	398
0	384
0	384
0	385
0	366
0	366
0	0
0	0
1	0
0	3
0	0
0	0
0	1153
0	39
30	0
0	0
0	3
458	0
0	68
9	25
0	0
1	0
0	0
0	17
0	0
0	0
0	0
9	0
6	57
2	57
0	0
0	0
21	0
0	0
0	0
2	173
1	173
0	177
0	173
0	174
0	174
0	175
0	170
0	166
0	5
0	5
7	0
0	1
0	249
0	83
21	0
0	0
0	173
372	0
0	17
0	2
1	120
5	122
0	124
0	0
0	0
53	0
0	0
0	0
1	674
2	675
0	672
0	0
43	322
3	322
0	0
0	0
2	0
0	11
0	11
0	0
14	244
0	244
0	0
0	1
0	63
0	63
0	3
0	2
380	0
0	2
65	0
2	0
0	0
0	1
1	1
0	117
57	282
0	282
0	0
26	0
3	291
6	291
0	0
0	0
0	0
0	0
11	0
0	4
0	0
41	757
0	757
0	0
6	0
0	0
647	1
0	2092
0	0
1	8
0	0
0	0
8	204
5	204
0	0
0	0
0	14
0	13
1	11
0	8
1	28
4	81
0	1161
0	1175
0	1175
0	1
0	0
0	381
0	372
0	376
0	376
30	0
1	0
0	0
0	0
0	0
0	0
0	642
4	642
2	642
0	0
0	0
7	92
0	92
0	92
0	0
0	0
0	5
0	5
0	0
0	0
0	0
18	119
0	119
0	0
0	0
2	361
0	363
2	352
0	0
0	0
61	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
5	116
3	116
0	116
0	0
220	4
15	4
0	0
2	220
109	0
0	0
0	0
0	1
0	1
1	13
0	8
0	125
0	128
0	120
0	120
0	108
0	101
0	118
0	115
0	98
0	112
0	108
0	123
0	112
0	111
0	0
0	0
223	32
0	2
0	5
4	48
0	16
2	49
0	0
0	0
1	0
15	126
1	108
0	52
0	0
0	54
0	54
8	0
0	197
0	18
14	0
2	0
7	0
45	0
1	2
0	59
0	60
2	58
0	58
4	60
0	59
0	36
0	1
0	156
2	174
0	177
0	168
0	0
0	0
0	0
0	0
357	0
0	0
0	77
41	77
0	0
0	0
0	29
0	28
1	28
0	27
0	0
0	0
2	494
0	488
1	496
0	499
3	0
131	314
0	69
214	6
0	1
0	1
387	15616
2	15616
0	9
3	0
2	187
17	187
0	96
0	0
0	0
0	326
0	322
0	311
0	305
0	324
0	273
0	275
0	322
0	311
0	324
1	310
0	326
0	109
0	0
0	0
0	0
0	0
26	843
5	843
0	0
5	0
0	0
0	274
13	274
0	0
0	0
462	0
3	4
0	4
0	0
0	597
0	0
2	0
0	0
0	1025
11	1020
14	1003
18	1011
0	8
0	0
0	71
0	66
0	68
0	69
1	69
0	0
0	0
0	784
0	781
1	777
0	777
1	0
0	0
0	63
9	63
0	16
0	0
0	0
0	0
2	0
0	0
2	0
5	1
5	1414
0	1414
0	24
0	0
167	0
0	0
2	0
2	0
0	0
0	0
0	1
38	1
0	0
591	6031
33	6031
0	0
0	653
0	0
71	0
0	0
0	0
8	212
2	212
0	0
0	0
371	1
0	0
25	372
1	372
1	0
1	0
21	3
0	0
0	0
57	0
0	2
0	530
3	515
0	450
1	0
0	0
0	3
0	0
0	0
10	321
0	321
0	0
3	0
0	0
11	0
85	0
0	0
4	1
1	1
13	522
8	522
0	8
0	0
56	0
0	0
0	8
0	8
2	4
0	4
173	0
0	0
0	2824
0	2306
0	2807
0	2779
3	2806
0	0
0	531
0	531
0	0
2	2
17	425
2	425
0	21
0	1
10	1531
0	1541
1	1510
0	0
86	56
0	1207
9	1207
1	1207
0	1188
0	19
0	11
617	1
0	24
0	14
14	34
0	34
0	96
0	12
2	50
0	9
12	74
0	24
0	25
0	10
106	0
1	0
0	14
0	0
2	95
0	12
1055	209
0	0
0	0
0	0
0	0
1	12
0	0
0	0
0	0
0	0
0	0
1	0
1	6
0	0
0	0
0	0
0	0
18	12
0	0
0	0
0	823
0	823
0	0
0	0
0	0
147	0
0	0
0	0
77	739
2	738
0	0
0	34
653	10
0	0
0	0
0	2041
7	1960
10	2010
0	0
2	0
7	36
0	36
0	47
0	0
27	3237
5	3238
0	3236
0	0
0	0
36	0
0	0
0	1
34	76
0	10
0	0
1408	34
37	34
0	1
2	393
2	405
1	384
0	339
23	0
0	46
0	0
0	0
2	0
0	178
21	178
0	0
1	0
6	276
2	251
17	249
3	206
0	0
341	0
0	0
2	325
21	325
1	0
49	0
0	0
0	0
0	1108
0	0
19	0
4	1108
0	0
13	0
395	0
2	9
0	0
228	0
0	0
96	1543
48	1543
18	322
6	0
2	44
0	44
0	44
3	5
0	5
112	0
1	4
0	0
0	0
0	0
0	0
0	2
0	0
0	57
2	57
0	0
0	0
42	122
0	135
0	132
0	133
0	134
0	132
0	131
0	132
1	131
0	0
0	0
60	1303
5	1303
0	1252
0	330
196	14
0	330
1	966
119	948
0	0
0	0
83	1
0	0
1	0
58	1043
0	1043
0	0
0	0
2773	94889
7	94889
0	3
3	2
1601	0
3	0
0	0
32	650
5	653
3	653
0	0
0	0
0	79
0	97
0	90
0	98
0	82
0	99
0	92
0	98
0	97
0	88
0	87
0	100
0	98
0	93
0	94
0	91
0	99
0	92
0	89
0	0
3	100
0	392
0	405
0	214
0	0
0	0
412	0
0	0
0	0
54	18
0	0
0	0
0	20
0	4
0	4
3	0
1	4
1616	1298
0	116
2	115
0	112
1	0
0	0
1	199
0	199
0	0
0	36
9	170
2	213
0	0
4	213
0	170
0	1
1	0
0	787
4	756
2	773
2	773
0	0
0	0
697	0
7	0
294	0
71	117
0	117
0	0
0	0
0	1
0	0
0	0
221	0
0	0
0	0
0	1
0	0
0	524
0	500
3	483
1	482
0	0
662	0
0	0
0	0
85	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	1
0	0
5212	0
0	0
0	5
0	250
0	275
0	241
4	223
0	256
0	269
18	0
0	0
1	0
0	0
11	1
12	0
2	0
0	0
0	0
1	0
0	0
237	0
0	0
0	0
89	2435
1	2434
1	2349
0	0
0	10
126	82
0	0
0	0
1	0
526	0
260	0
0	16
3	16
0	0
0	0
0	0
0	0
0	0
434	0
1666	0
180	0
0	0
1927	25
0	0
0	24
0	32
0	21
3	25
2	26
2	22
0	18
2	0
0	0
1	60
0	60
0	0
438	0
0	2
3295	3
1	0
0	0
1	94
0	94
0	0
27	0
0	0
21	0
8	176
1	140
0	179
0	141
0	138
0	138
0	13
1	13
0	13
0	0
3032	1
0	0
60	0
0	0
0	0
0	0
4	457
153	457
617	0
253	0
652	0
0	0
0	0
385	0
1	0
0	0
1547	0
0	0
0	0
40	0
0	0
0	0
2	22
0	22
0	0
0	0
54	2021
0	2018
5	2008
47	1924
0	0
0	0
21	0
2	0
0	0
19	78
1	85
5	85
0	0
1189	0
0	0
0	0
556	15707
12	15649
60	14651
0	15698
200	0
0	0
0	6
0	6
0	0
0	0
0	0
0	0
0	0
2	310
6	320
0	333
0	336
0	333
0	335
0	0
0	0
1869	0
5	0
427	1
6	0
0	117
5	117
1	0
0	68
1	68
0	67
0	69
0	65
1	0
0	0
11	0
0	0
27	0
0	0
1	0
18	365
9	365
0	0
19	0
0	0
0	0
293	221
13	221
0	0
93	2
0	0
5	8
0	0
0	0
0	8
0	0
1	634
0	636
1	0
0	1
9	343
0	703
0	697
0	623
0	0
2	74
0	0
24	75
0	0
0	0
0	7
0	0
0	0
812	166
2	31
1	0
0	147
0	155
0	159
0	141
0	0
1	0
574	0
0	0
0	0
0	0
0	0
1	8
0	0
0	0
0	0
0	0
0	6
0	61
2	300
0	312
0	300
0	306
0	303
0	0
0	0
0	0
2	1
8095	5200
0	0
0	0
0	4501
4	169
64	614
305	87
0	1
108	0
0	0
0	25
0	25
0	23
0	23
0	0
0	0
285	0
0	0
2	0
21	641
7	641
4	633
0	0
0	2
0	623
0	618
0	595
0	530
3	0
0	0
15	900
0	677
0	15
0	22
19	1042
0	1042
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
3	10
1	2
40	935
13	886
3	888
0	933
0	5
1	0
5	421
16	421
0	0
0	27
0	27
0	0
0	979
1	979
0	0
0	268
0	0
0	272
2	265
0	52
0	20
0	7016
62	52
18	2
0	126
0	133
0	132
0	126
0	125
0	0
446	0
0	92
0	0
0	0
0	0
0	0
383	6572
22	6332
0	6572
0	0
0	0
1	904
0	572
0	460
0	491
1	482
2	678
0	946
0	728
1	660
0	917
0	637
0	567
0	596
0	0
0	0
1045	2
1	0
0	0
0	209
1	54
469	411
0	12
143	1339
202	1339
1	2
0	0
213	0
0	0
0	0
0	399
2	399
0	384
0	0
0	41
0	0
0	0
0	0
0	0
0	0
0	16
19	122
0	122
0	0
7	0
5	77
1	77
0	0
0	2
1	2
0	746
0	6500
0	6129
0	5902
0	6114
5	6115
9	6316
1	6093
1	5930
0	580
20	9
33	0
14	0
30	0
0	18
0	0
0	282
10	282
0	0
0	0
3919	26395
0	0
0	0
697	25327
1	21096
1	0
0	0
120	28689
0	28693
23	28692
3	28693
3	3
0	0
0	183
0	183
0	0
4	371
1	376
16	374
9	376
2	0
0	0
273	0
0	0
0	0
15	177
2	177
0	184
4	0
0	19
4	673
3	673
3	0
0	0
21	340
0	338
0	86
0	2
0	0
18	503
0	503
1	503
0	0
0	0
0	0
0	0
26	249
0	249
0	0
0	12
0	12
0	4
1	245
1	333
0	328
0	328
1	329
0	247
0	190
5	0
90	0
0	0
0	0
0	416
0	403
0	416
0	0
0	0
2	18
0	18
0	67
0	0
0	0
0	2
0	2
26	0
0	0
0	0
0	0
4	3
0	3
13	1225
3	1267
17	1211
1	1281
0	0
0	8
1	0
1	2
1	0
7	252
0	252
0	204
0	196
0	0
438	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
512	0
0	0
17	0
5	0
1	0
0	0
70	0
0	0
2058	0
0	0
3990	4
0	0
0	351
0	328
0	351
0	351
3	7
0	7
22	81
3	81
0	0
0	0
0	156
0	152
0	186
0	190
0	176
1	0
0	1
0	0
0	370
0	0
0	0
40	599
1	568
0	0
1	0
5	9
4	42
0	7
0	0
193	0
10	0
0	0
29	0
5	0
0	0
0	60
0	64
3	59
0	0
0	0
0	3
0	3
0	3
0	0
0	138
0	102
0	2
0	2
0	2
0	2
0	1
0	3
0	0
1	0
0	0
22	0
0	0
0	0
1	221
0	224
0	197
1	166
0	0
0	0
3939	116
0	0
0	0
993	0
0	0
66489	1
0	0
0	15
49	165
0	165
3	0
0	0
122	115
0	0
384	0
0	0
0	0
9	1318
0	1318
2	0
1	0
0	0
0	0
4	0
0	0
0	0
1	1395
0	1255
0	1255
0	0
0	1
26	353
28	353
0	3
349	0
316	0
0	0
0	2282
1248	0
0	0
0	0
1021	0
0	0
0	0
20	0
0	0
11	0
2510	0
0	24
0	0
5039	0
0	0
0	209
4	198
4	184
0	0
0	14
2660	0
1	159
0	7
6	1211
0	1084
12	1217
0	0
0	1
443	127
1	0
0	3
2	1744
0	1514
0	1675
0	1659
0	0
0	0
826	0
0	0
0	0
2	121
0	121
0	62
0	28
0	400
0	416
2	418
0	418
0	0
1	0
148	0
0	0
0	534
4	533
0	526
3	531
0	0
0	0
0	8
0	8
0	8
0	8
0	7
0	8
0	8
1	102
0	0
2356	0
5	8
0	274
0	1
460	1174
11	1174
0	0
0	365
7	353
0	368
1	302
2	1
0	20
0	0
0	0
0	0
0	0
0	637
20	603
1	599
2	615
0	623
0	0
0	0
10	0
1207	0
0	0
0	11
4	122
5	122
0	6
0	0
3	312
2	312
1	63
0	237
0	24
1	24
5	0
0	0
0	0
16	1
0	427
2	168
0	167
2	168
0	32
0	16
5	0
298	0
0	0
0	0
311	0
0	0
0	0
251	0
0	0
0	0
0	0
0	2
0	202
0	341
0	343
0	339
0	337
0	0
0	0
3	203
0	208
0	152
0	0
0	0
0	483
3	487
0	493
0	492
0	492
0	0
0	0
199	2345
1	2345
1	0
0	104
8	110
0	109
2	109
0	75
0	0
8	99
0	88
1	93
13	0
0	0
4	5
6	39
0	0
0	0
0	0
0	1
0	0
1111	2
0	0
0	0
30	4
0	0
0	0
0	231
0	242
0	225
0	238
1	228
0	0
0	0
471	0
0	0
0	189
0	182
0	106
0	0
0	0
13	1329
0	1329
0	0
9	0
49	0
0	0
0	3
0	0
332	0
0	1
3	0
4	789
2	829
0	815
8	775
0	1
9	9
0	0
817	0
0	0
0	0
1	0
1	0
0	0
0	0
8	50
0	50
0	9
0	0
1221	0
0	0
0	0
1138	1
0	228
0	224
0	227
0	228
0	193
0	189
0	62
0	0
0	0
1	0
59	13
0	0
1	0
5	89
0	88
0	77
0	0
2	565
4	568
0	560
2	564
0	0
0	6
4403	0
0	0
0	0
0	3
0	3
32	1
0	3
0	0
0	0
0	0
266	0
2	0
0	0
0	0
0	0
0	0
0	0
0	1
123	5543
28	5310
2	5442
0	0
0	0
15	779
10	921
18	923
1	17
0	0
474	0
1	0
5	0
1	1
23	691
0	691
0	0
0	3
0	9
0	12
0	10
0	11
0	10
0	12
0	12
0	3
0	0
2	0
0	0
41	0
0	0
0	0
73	0
9	2389
0	62
0	77
0	74
0	72
0	71
0	57
0	59
0	74
1	81
0	83
0	81
0	79
0	78
0	79
0	66
0	0
2360	3
1	0
3733	46
0	0
1	0
23	0
0	0
0	0
0	417
0	397
0	373
0	2
0	0
567	0
0	0
0	0
0	42
415	0
0	712
2	20
0	0
0	0
3	0
0	919
1	904
0	907
0	0
0	0
221	3
0	0
7	0
160	36
0	0
3	18
3	94
1	130
0	0
0	0
22606	0
0	0
0	1
151	0
0	14
0	86
31	414
5	414
0	33
0	0
1263	21241
28	21241
6	0
16	54
0	54
1	14
0	0
0	0
1	216
2	0
0	0
0	0
0	0
1	0
0	40
0	0
507	5
0	0
0	0
4	6
0	1
0	0
16	0
191	0
0	0
4	126
2	126
3	37
0	2
3	2
1078	11
0	16
0	0
3	146
1	135
0	115
5	0
89	1
0	28
0	0
82	8
2	0
40	0
9	124
0	127
0	113
0	8
0	0
1	22
0	22
0	3
0	4
10	410
24	410
0	0
0	0
0	25
0	23
0	20
0	0
0	0
0	0
27	84
5	48
261	0
0	242
1	0
0	286
0	285
0	285
0	285
0	285
0	286
16	0
2	0
6	0
55	5
0	16
0	0
0	0
0	0
0	1
1201	0
0	0
0	0
0	1620
0	1567
1	1552
0	1552
0	1615
0	1615
4	0
7	50
0	50
0	0
226	0
0	0
0	0
3776	1311
0	0
0	0
45	0
0	2
5	0
8	17
0	0
0	21
3471	3
0	85
0	0
1	122
234	0
0	0
0	0
2527	2291
0	2237
244	1
9	0
11	2
0	0
0	0
0	835
4	805
4	809
1	0
0	0
0	0
0	9
2	31
38	0
6	0
86	0
5813	1306
4	0
0	0
192	244
0	244
1	0
0	155
0	146
4	155
0	153
0	148
0	106
0	0
0	0
0	0
0	448
4	448
0	0
0	0
0	120
0	120
0	0
0	0
11950	2
10	0
3	0
693	2
0	0
0	0
1945	214
0	5
2	9
2245	222
5	67
3	0
0	0
0	0
0	2
26	0
1779	0
4	2
15	129
0	129
0	0
0	0
4	142
1	133
0	142
56	5
0	0
480	1
0	1
169	0
5	19
0	18
981	0
0	6
3	1
0	641
0	621
0	478
0	634
1	629
0	633
0	622
0	622
0	639
0	635
3	626
0	138
0	0
505	2
0	0
0	0
1	0
0	975
0	785
0	857
0	968
0	863
11	0
356	0
0	0
0	3
0	5
1	6
0	6
0	5
0	4
0	3
0	17
0	17
0	17
0	17
0	17
0	8
5	2
601	0
0	16
0	1
2	204
3	204
0	197
1	42
2	0
317	0
0	0
8	22933
1	0
0	35
0	31
0	34
0	32
0	0
0	0
0	2
349	10
0	0
37	0
0	0
0	0
126	0
2	249
0	0
38	1413
0	1412
0	0
0	0
0	404
2	401
0	402
0	0
3	37
2	41
0	42
0	60
0	61
0	41
2	41
0	14
38	0
0	1
0	1
274	0
239	0
1	20
0	20
0	151
2	153
0	153
0	177
0	185
2	162
0	178
0	185
0	176
0	177
0	22
0	22
0	22
426	4
0	55
3	55
0	53
2	53
0	0
2	10
34	321
0	276
639	0
70	0
1	393
24	393
0	1081
0	955
0	1022
0	1065
471	0
0	0
34	485
4	485
1	82
0	79
0	78
0	2
0	2
2	0
122	0
0	160
5	160
0	3
463	0
164	0
1590	4
0	2
0	2
0	2
338	0
0	116
7	116
37	0
3	36
0	36
305	0
777	0
1520	0
11	375
3	375
0	0
0	1959
0	1956
2	1948
0	6
0	0
347	0
0	10
0	12
0	10
0	9
5	503
0	503
0	3
9	263
1	263
0	222
0	0
47	0
1	3329
13	3284
2	3072
5	0
10	733
0	408
827	325
1057	0
0	19
0	19
0	1261
6	1256
4	3
3	12
0	12
14	0
29	0
0	114
2	114
13	114
776	0
12	11
0	11
0	0
0	0
0	0
0	0
72	1039
6	1039
1	1022
2	213
1	209
0	180
1	141
4	74
0	74
1	65
2	0
34	812
0	812
636	2
15	281
2	281
0	213
0	218
0	224
0	219
21	450
2	459
1	458
0	458
1	3402
3	3343
0	3362
2	3357
0	1
0	1
1050	0
86	0
26	388
0	388
0	5
0	5
0	0
0	0
247	0
67	20
1	863
4	849
0	769
1	768
0	0
0	0
35	43
0	43
0	1521
0	1521
0	1515
2	0
10	123
2	123
12	0
0	6
0	6
0	6
1	4
1	6
1	254
37	254
31	953
8	907
0	927
121	1206
0	1206
740	58
22	156
2	156
7	282
2	282
0	0
0	0
0	442
35	543
3	543
5	350
12	1038
6	1038
2	1038
15	732
16	732
0	144
0	143
0	154
0	152
0	146
340	0
32	885
0	885
2339	1
12071	1
0	71
19	71
36	0
2	46
0	46
0	100
1	98
0	99
0	0
209	0
0	0
0	0
0	593
216	1
0	36
1	36
0	37
0	36
0	37
8	78
0	78
0	224
0	8
0	8
0	7
0	7
0	6
0	0
0	0
0	0
38	0
0	52
52	52
16	0
23	511
0	509
0	0
1	60
0	61
0	61
0	61
0	9
0	9
0	9
0	9
0	9
0	9
0	9
0	7
0	4
153	0
19	247
0	236
0	248
1	0
12	0
201	0
38	0
0	83
2	83
0	0
0	0
417	1
0	1
1637	17
1	45
0	48
0	42
0	354
0	358
0	341
0	336
1	347
156	0
2	43
0	43
115	24
1	1480
4	1413
0	1357
112	0
0	303
0	319
1	319
0	26
0	25
2	26
458	0
0	471
0	465
7	466
0	475
0	0
0	0
116	0
299	0
2	347
0	360
1	322
4	349
0	360
0	360
3	259
0	257
0	257
0	259
67	0
2549	0
232	0
2	38
0	34
0	38
0	36
0	36
2	5
0	0
418	0
19	921
0	921
0	3
1	3
0	8
0	11
0	11
0	0
0	0
0	0
213	7
0	2
0	2
321	0
0	0
0	0
0	17
0	24
0	24
0	19
2	0
0	875
0	875
0	4
4	30
41	205
3	204
0	0
294	0
0	0
0	1
0	1
0	0
161	0
0	1
0	5208
307	5208
0	0
