UniqueCount	AmbigCount
1	597
44	1711
5	1711
201	0
375	18
1274	21
0	3
0	3
0	0
473	0
49	0
1	55
0	55
41	0
0	183
0	183
0	182
161	0
74	0
76	0
1	36
1	36
17	0
2	396
4	397
0	397
17	76
0	48
0	29
0	10
1	12
4	0
51	0
6	13
0	13
1150	0
0	1
6	1
124	5217
8	5217
0	0
0	8
0	8
0	8
0	9
0	9
0	0
0	0
5868	0
0	0
0	0
1	0
0	0
1	0
0	1
0	54
2	46
1	36
21	9
4	9
0	9
255	0
2	19
1	19
115	0
0	23
0	35
0	32
0	22
0	33
0	30
0	26
280	0
9	221
0	221
43	0
61	146
0	146
74	330
3	330
1422	0
189	0
29	166
0	166
0	0
4	0
14933	6
0	0
168	0
13	0
1	0
211	0
655	0
2	0
35	1216
0	1322
0	1006
0	1373
4	1362
0	113
1	118
1	116
0	119
0	122
8	153
0	153
0	70
531	0
0	309
0	304
0	307
0	303
0	307
1	299
72	1242
0	1241
33	0
49	1246
5	1246
253	133
171	592
0	592
0	4
0	4
0	4
0	4
0	70
0	66
0	66
0	55
0	70
0	13
2	1
0	263
0	266
0	284
0	296
0	287
0	275
4	1
69	0
0	0
0	0
0	449
0	461
0	456
0	463
1	453
0	459
614	0
0	36
0	35
0	34
31	0
20	276
9	276
0	883
2	838
11	850
5	0
9	198
9	198
0	1423
0	1438
0	1429
0	1419
0	4
0	4
0	4
1	1162
2	1162
1	1162
1	465
30	465
32	50
0	0
0	0
291	0
0	8
1	8
45307	43
607	0
478	0
0	1408
0	1375
5	1327
1	1344
7	0
14	0
0	61
0	65
0	66
0	62
1	58
0	58
2	217
0	216
26	5
6	182
3	182
949	217
407	217
3	5
0	571
0	550
0	506
3	539
210	0
126	0
11	572
2	574
0	574
1	485
0	489
0	347
0	487
0	332
0	317
0	130
7	1734
15	1734
13	0
0	0
516	0
47	0
692	0
151	0
4	345
1	345
8	512
17	512
925	0
0	0
0	0
18	656
6	656
0	1175
0	161
21	435
5	435
382	0
2	1
0	1
0	150
0	149
0	140
1	91
2	85
0	91
0	91
6008	1
0	0
63	128
0	3
0	2
43	0
0	0
61	183
1	183
498	9
39	0
1	64
16	83
0	114
0	82
0	83
0	80
0	70
0	64
0	55
275	2
0	0
283	0
12612	0
45	500
9	500
0	29
0	26
0	26
0	23
0	24
0	28
0	28
0	24
0	30
0	24
0	25
0	27
0	27
278	5589
14	5589
0	1
27	0
8	12
2	8
0	0
7524	4
29	279
3	279
0	0
6	9
0	9
0	0
1	0
114	1
23	607
3	607
0	0
2	0
109	0
142	0
0	92
0	83
0	89
1	88
3	88
0	76
6	294
1	400
0	389
0	0
14	0
0	0
151	0
0	173
25	173
1	19
0	19
0	18
6	18
2	16
2	1050
1	1016
2	1019
1618	0
0	0
0	0
1128	0
0	32
0	34
0	33
0	34
23	912
0	912
0	29
0	29
0	29
1207	4
0	7
212	133
183	0
0	325
6	331
0	327
0	331
4	314
0	309
1	236
323	149
0	9
0	11
0	11
0	8
0	0
8	0
108	0
0	40
0	0
255	0
0	0
40	4
189	0
16	0
0	26
8	214
0	214
0	37
4	0
9	290
0	100
2	0
2	0
1086	201
0	0
6	0
2	88
0	88
0	85
7	14
0	0
0	0
0	49
80	0
9	3
0	88
0	1941
22	1485
60	1909
0	1870
3	1485
6	1
0	0
26	0
3	0
0	0
50	21
0	0
0	1
0	21
86	0
38	102
1	1577
0	1539
0	1559
0	2
0	0
36	114
1	114
3	9
1	0
26	1529
8	1529
0	0
1	0
1	0
0	0
0	0
2	255
1	255
0	36
0	0
3	1992
0	1992
4	0
0	0
2	0
7	1088
6	0
492	0
1	4
0	0
33	386
16	373
0	365
0	4
1	0
1091	0
0	0
0	3
88	163
1	4
0	5
15	343
0	164
0	149
2	5
0	526
1	526
0	0
16	152
649	1
0	0
0	0
270	0
0	2
16	0
1149	5461
0	5461
22	0
8	0
4	285
3	285
0	0
0	0
139	155
0	110
0	0
0	119
0	11
0	1323
1	1291
0	1296
0	1309
0	1316
4	1127
6	0
0	0
3	176
0	176
8	0
0	1
2	0
0	0
18	0
0	0
0	0
377	4
0	266
5	0
1204	3
4	151
9	17
73	0
0	17
10	7
0	0
0	0
0	0
0	3
1	3
0	0
0	0
271	0
0	0
0	0
13	1943
0	1943
0	0
0	0
9792	0
0	0
0	0
3885	0
3	0
82	0
0	2
36	1469
0	1469
1	1469
3	298
5	0
1058	6
0	0
0	1
0	1
0	0
0	0
0	0
0	53
0	55
10	5
1	0
12	3
10	30
1743	2
1	0
0	376
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	3
0	10
0	10
0	3
0	3
0	2
0	2
0	1097
0	3
28	1040
0	1040
0	71
0	0
717	2
0	0
0	0
2495	1
1	0
0	80
112	0
0	0
8	511
78	511
85	0
0	0
0	0
2	0
2	0
1	67
0	67
0	0
0	0
1	0
0	1
13	0
17	467
2	467
0	0
0	0
12	0
0	0
0	0
1	0
432	0
0	0
1	104
633	104
61	0
89	933
23	933
0	6
0	6
1	0
1	113
9	93
0	93
0	0
0	0
57	0
0	0
0	0
0	0
0	0
2491	0
0	0
0	0
1109	0
0	0
1	0
0	46
0	45
0	29
0	0
0	9
408	3
0	4
0	0
0	0
1	0
0	198
0	197
1	179
0	194
0	108
0	1
0	2
0	0
236	623
0	623
2	623
0	623
0	0
1	80
0	106
0	0
0	4
281	28
0	34
7	0
843	0
0	0
1	0
461	425
0	0
4	0
341	425
0	5
0	0
850	0
0	0
0	0
5954	4709
0	35
3	0
0	298
0	262
2	268
0	449
3	230
26	0
0	0
100	1167
3	1167
4	3
0	10
690	0
1	0
0	0
0	539
7	539
0	42
11	0
4	0
0	40
0	0
0	0
12	0
0	0
0	1
207	11
0	1
493	0
1	0
0	45
37	0
0	0
5	0
0	93
0	87
0	87
0	6
7	34
0	0
482	1729
0	0
1	172
0	183
5	1898
1	168
0	0
0	386
2	381
10	386
0	15
1	0
5	436
2	436
0	0
0	0
12	455
2	460
5	460
9	2
0	429
198	0
1	0
25	525
22	525
0	0
0	226
0	229
0	224
0	203
0	205
0	223
0	0
1	0
4	24
1	25
6	25
0	0
0	0
0	0
2312	0
0	0
0	0
25	0
6	0
0	0
4	257
9	257
1	42
6	0
0	0
0	0
0	0
8	0
1	181
0	0
224	0
0	62
288	0
44	0
0	0
319	0
0	0
4	0
0	0
2	0
0	2
1	135
0	136
1	434
0	1
0	0
14	0
1	2
0	2
0	0
0	0
0	311
1	311
4	0
0	0
0	0
0	0
0	0
1728	0
10	0
0	0
650	5
4	0
3	195
1	195
1	30
1	399
23	399
0	1
0	0
41	468
0	468
0	459
1	110
0	67
14234	0
0	0
0	0
0	1265
0	1287
0	951
5	711
17	703
1	1242
0	929
5	6
280	0
402	4182
136	0
70	663
0	0
4	0
0	0
0	1
0	366
0	345
0	342
0	276
0	378
4	358
0	378
0	353
0	353
0	350
0	338
0	338
0	0
1	0
3	1
0	5
0	1
0	1
0	1017
0	67
27	0
0	0
0	10
553	0
0	102
13	14
0	0
0	0
0	1
0	16
0	0
0	0
0	0
11	1
5	44
2	44
0	2
0	0
8	0
0	0
1	0
1	261
0	260
0	265
0	261
0	260
0	264
0	260
0	254
3	255
0	1
0	3
5	0
0	0
0	366
0	48
16	0
2	0
0	161
395	0
0	14
0	5
4	194
10	198
0	203
1	0
1	0
68	0
0	0
0	0
0	739
3	740
0	739
0	0
63	414
6	414
0	0
0	0
2	0
0	17
0	17
0	0
15	332
0	332
0	0
0	3
0	61
1	61
0	3
0	2
504	0
0	1
82	0
1	0
0	0
0	1
0	1
0	120
71	270
0	270
0	0
44	0
12	366
12	366
0	0
0	0
0	0
0	0
12	0
0	14
0	0
45	812
0	812
0	0
2	0
2	0
596	0
0	2346
0	0
0	26
2	0
0	0
9	190
10	190
0	0
0	0
0	24
0	22
1	19
0	10
0	36
5	79
0	990
0	1004
0	1004
0	6
0	0
0	579
0	569
0	572
0	572
14	0
0	0
0	0
0	0
0	0
0	0
0	520
3	521
1	520
0	0
0	0
3	139
0	141
0	141
0	0
0	0
0	9
0	9
0	0
0	0
0	0
13	160
0	160
0	0
0	0
2	433
0	433
2	419
0	0
0	0
58	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
10	201
3	200
5	201
0	0
100	3
21	3
0	0
3	179
114	0
0	0
0	0
0	1
0	1
0	12
0	1
0	187
0	183
0	179
0	179
0	160
0	162
0	168
0	172
0	159
0	168
0	162
0	175
0	163
0	158
0	0
0	0
252	41
0	0
0	4
6	55
0	14
7	86
0	0
1	0
0	1
11	133
0	130
0	34
0	0
0	29
0	29
4	0
0	300
0	6
7	0
5	0
2	0
59	0
3	2
0	63
0	62
1	57
0	64
3	61
0	65
0	35
0	1
0	319
5	331
0	340
0	325
0	0
0	0
1	0
0	0
535	0
0	0
0	46
27	46
0	0
0	0
0	68
0	63
5	65
0	62
0	0
0	0
2	767
0	760
4	760
0	766
12	0
115	317
0	48
264	19
1	1
0	0
312	12966
2	12966
0	3
0	0
0	248
23	248
0	110
0	0
1	0
0	474
0	446
0	421
0	416
0	449
0	353
0	373
0	451
0	426
0	454
1	430
0	469
0	100
0	2
0	2
0	2
0	0
24	1068
2	1068
0	0
6	0
0	0
1	389
17	389
0	0
0	0
565	0
1	9
0	9
0	0
0	1271
0	0
3	0
0	0
0	949
14	945
6	928
26	932
1	26
0	0
0	117
0	109
0	110
0	116
1	114
0	0
0	0
3	1023
0	1020
0	1019
0	1019
0	0
0	0
1	63
10	63
0	18
4	0
0	1
0	0
4	0
0	0
2	0
9	0
0	1030
1	1030
0	20
0	0
201	0
0	0
3	0
5	0
0	0
1	0
0	0
39	0
0	0
584	6159
29	6159
0	0
0	689
0	0
106	0
0	0
0	0
9	270
3	270
0	0
0	0
365	0
1	0
16	262
1	262
13	0
0	0
4	0
0	0
0	0
71	0
0	0
1	451
4	435
0	364
1	0
0	0
0	0
0	0
0	0
13	449
0	449
0	0
0	0
0	0
21	0
97	0
0	0
2	5
2	5
26	927
19	927
0	9
0	0
39	0
0	0
0	10
0	10
5	5
0	5
149	0
0	0
0	2869
0	2245
0	2849
0	2827
9	2848
0	0
0	670
0	670
0	0
5	1
16	385
1	385
0	26
1	1
5	1513
1	1515
2	1499
0	0
144	79
0	1390
6	1390
0	1390
1	1361
0	22
0	22
547	1
0	33
0	28
16	56
0	56
0	116
0	6
1	71
0	13
20	131
0	55
0	40
0	11
144	0
10	0
0	28
0	0
1	114
0	8
918	303
3	0
0	0
0	0
0	0
4	19
0	0
0	0
0	1
0	0
0	0
0	1
1	5
0	2
2	0
0	0
0	0
24	9
0	0
2	1
0	808
0	808
0	0
0	0
0	0
211	0
0	0
0	0
131	930
4	930
0	0
0	37
682	20
0	0
0	0
0	2535
9	2430
1	2511
0	0
4	0
9	33
0	34
0	41
0	0
25	3264
2	3267
1	3266
0	0
0	0
24	0
0	0
0	1
22	109
0	11
1	0
1618	59
32	27
0	2
2	561
0	566
0	543
0	515
24	0
0	25
0	0
0	0
7	0
0	175
15	175
0	0
2	0
8	276
2	260
11	248
10	207
0	0
560	0
0	0
5	319
24	319
0	0
51	0
0	0
0	0
0	1042
0	0
42	0
7	1042
0	0
12	0
576	0
0	8
0	0
271	2
1	0
83	1265
67	1267
19	347
9	0
1	55
0	55
0	55
3	6
0	6
156	0
1	0
0	0
0	0
0	0
0	0
0	1
0	0
0	50
5	50
0	0
0	0
75	175
0	179
1	174
0	177
0	177
1	174
1	174
0	174
2	175
0	0
0	0
69	1520
4	1520
0	1430
0	350
253	7
0	350
0	1307
182	1290
0	0
0	0
97	5
0	0
0	0
71	1290
0	1290
0	0
0	0
2678	97956
8	97956
0	2
3	3
1492	0
8	0
0	0
22	873
5	878
5	878
0	0
0	0
0	160
0	190
0	183
0	182
0	152
0	195
0	188
0	185
0	181
0	158
0	167
0	196
0	191
0	189
0	174
0	184
0	186
0	179
0	159
0	0
10	85
0	668
0	691
1	374
0	0
2	0
394	0
0	0
0	0
88	25
1	0
0	0
0	28
1	3
0	2
9	0
2	6
1314	1097
0	150
6	150
0	148
3	0
0	0
4	213
0	213
0	0
0	49
13	237
7	292
0	0
3	173
0	123
3	1
0	0
2	927
15	882
2	907
2	919
0	0
0	0
756	0
8	0
303	0
68	119
1	119
0	0
0	0
0	1
1	0
1	0
238	0
0	0
0	1
0	1
0	0
0	697
0	670
3	598
4	598
0	0
860	0
0	0
0	0
98	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	2
0	1
5087	0
0	1
0	6
0	262
0	285
0	253
3	237
0	265
0	280
12	0
0	1
2	0
0	0
14	1
18	0
2	0
0	0
0	0
0	0
0	0
214	0
0	0
0	0
66	2404
0	2401
2	2330
0	0
0	19
139	80
0	0
0	0
1	0
484	0
367	0
0	23
4	23
0	0
0	2
1	2
0	2
0	2
461	0
1667	0
121	0
0	0
2750	42
0	0
0	30
0	35
0	29
1	28
1	29
1	23
0	18
0	0
0	0
5	81
0	81
0	0
397	0
2	2
3099	2
2	0
0	0
0	48
0	48
0	0
7	0
0	0
27	1
14	211
1	155
0	210
0	158
0	158
0	155
0	13
1	16
0	16
0	0
2591	1
0	0
100	0
0	0
0	0
0	0
5	448
101	448
683	0
266	0
525	0
0	0
0	0
362	0
1	0
0	0
1130	0
0	0
0	0
40	0
0	0
0	0
4	39
0	39
0	0
0	0
59	1998
0	1994
3	1983
71	1889
0	0
0	0
43	0
1	0
0	0
25	111
6	124
12	126
0	0
965	2
3	0
0	0
691	14570
15	14511
54	13310
0	14543
186	0
0	0
0	6
3	6
0	0
0	0
0	0
0	0
0	0
1	418
3	433
0	447
0	448
0	447
0	447
0	0
0	0
1653	3
6	0
561	0
4	0
0	137
0	137
0	0
0	93
1	92
0	93
0	94
0	94
0	0
0	0
25	0
0	0
19	0
0	0
2	0
19	449
9	449
0	0
9	0
0	1
1	1
443	303
35	303
0	0
136	1
0	0
7	13
0	0
0	0
0	13
0	0
1	591
0	590
0	1
0	0
7	200
0	668
1	662
2	582
0	0
5	79
0	0
19	79
0	0
0	0
0	4
0	0
0	0
658	175
4	32
5	0
0	150
0	165
0	171
0	148
0	0
0	0
558	0
0	0
0	0
0	0
1	0
1	9
0	0
1	0
0	0
0	0
0	25
0	64
6	280
0	288
0	283
0	286
0	284
0	0
0	0
0	0
3	0
7969	5212
1	0
0	0
0	4514
2	120
63	731
306	91
0	1
145	0
0	0
0	66
0	65
0	64
0	64
0	0
1	0
237	0
0	0
0	0
14	541
3	540
5	539
0	1
0	2
0	951
1	940
4	894
1	815
4	0
0	0
12	929
0	766
0	17
0	41
12	839
1	839
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
4	15
3	6
40	1256
15	1164
2	1201
0	1260
0	7
1	0
7	558
16	558
0	0
2	24
1	24
0	0
0	957
3	957
0	0
1	251
1	0
0	250
1	245
0	57
0	32
0	7882
58	57
51	1
0	167
0	170
0	179
0	174
0	176
0	0
301	0
0	106
0	0
0	1
0	0
0	0
318	6582
19	6303
0	6582
0	0
0	0
0	988
0	635
0	590
0	618
0	591
0	755
0	1043
0	846
1	750
0	1016
0	731
0	640
0	667
0	0
0	0
931	4
1	0
2	0
0	201
2	77
396	314
0	11
136	1369
137	1369
2	9
0	0
250	0
0	0
0	0
1	463
1	457
3	432
0	0
0	32
0	0
0	1
0	0
0	0
0	0
0	21
28	127
0	127
0	0
4	1
3	97
6	97
0	0
0	1
3	1
0	689
0	5581
0	5331
0	5155
0	5317
9	5319
6	5366
1	5303
3	5171
0	501
17	7
53	0
14	0
30	0
0	28
0	0
0	391
9	391
0	0
0	0
3270	21641
0	0
0	0
617	21010
0	17387
0	0
0	0
74	23599
0	23604
14	23604
2	23601
1	7
0	0
0	246
0	246
0	0
1	430
0	437
13	433
11	435
5	0
1	0
330	0
0	0
0	0
20	217
4	217
0	207
6	0
0	19
12	733
4	733
10	0
0	0
18	299
1	299
0	131
0	0
0	0
14	444
0	444
2	444
0	0
0	0
0	0
0	0
47	337
1	337
0	0
0	7
0	7
0	2
0	196
0	426
1	424
0	422
3	425
0	261
0	163
12	1
70	0
0	0
0	0
0	563
0	548
1	563
0	0
0	0
2	12
0	12
0	66
0	0
1	0
0	1
0	1
6	0
0	0
0	0
0	0
3	5
0	5
16	1418
1	1492
36	1407
10	1503
5	0
0	12
2	0
4	6
2	0
5	282
0	284
0	237
0	223
0	0
516	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
203	0
0	0
17	0
1	1
2	0
0	0
88	0
0	0
2285	0
0	0
4008	3
0	0
0	351
2	327
0	351
0	351
3	5
1	5
25	80
2	80
0	0
0	0
0	290
0	287
0	362
0	365
0	333
3	0
0	0
0	0
0	306
0	0
0	0
53	732
2	682
0	0
0	0
17	24
12	78
0	7
0	0
210	0
14	0
0	2
29	0
3	0
0	0
0	104
0	109
5	101
0	0
0	0
0	6
0	6
0	6
0	0
1	113
0	115
0	2
0	2
0	2
0	2
0	2
0	7
0	0
3	0
0	0
19	0
0	0
0	0
0	253
0	254
0	225
0	186
0	0
0	0
4297	129
0	0
0	0
864	0
0	0
63445	2
0	0
1	31
52	170
1	170
0	0
0	0
151	118
0	0
474	0
0	0
0	0
7	1228
0	1228
4	0
3	0
0	0
0	0
6	0
1	0
0	0
0	1549
0	1377
0	1387
0	0
0	5
36	358
34	358
0	8
323	0
304	0
0	0
0	2380
1220	0
0	0
0	0
1119	0
0	0
0	0
18	0
0	0
26	0
2181	0
0	49
0	0
5524	0
0	0
0	280
3	260
3	262
0	1
0	10
3510	0
1	123
0	10
14	1863
1	1754
32	1890
0	0
0	7
530	131
6	0
0	3
5	1419
0	1254
0	1360
0	1348
1	0
2	0
785	0
0	0
0	0
1	126
0	126
0	53
0	37
0	691
1	710
4	713
0	713
0	0
1	0
229	0
0	0
0	699
2	694
0	689
1	698
0	0
0	0
0	14
0	14
0	14
0	14
0	13
0	14
0	13
0	75
0	0
2917	1
9	14
0	200
2	2
487	907
13	907
0	0
0	341
14	491
0	517
0	436
1	1
0	13
0	0
0	0
0	0
0	0
0	833
9	801
1	784
2	795
1	816
0	0
0	0
5	0
849	0
0	0
0	20
3	166
15	166
0	3
0	0
7	381
1	381
0	80
0	287
0	27
1	27
7	0
0	1
1	0
13	0
0	531
0	227
0	227
1	227
0	38
0	25
3	0
329	0
0	0
0	0
263	0
0	0
0	0
254	0
0	0
0	0
0	0
0	5
0	189
0	529
0	535
0	531
0	525
0	0
0	0
4	164
0	177
0	155
0	0
0	0
0	467
10	468
0	469
0	468
0	470
0	0
0	0
248	3383
0	3383
0	0
0	118
9	126
1	123
0	123
0	73
0	0
2	101
0	95
0	93
15	0
0	0
3	6
23	69
8	0
0	0
0	0
0	1
0	0
995	0
0	0
0	0
45	2
0	0
0	0
0	304
0	340
1	327
6	329
3	331
0	0
0	0
717	0
0	0
0	210
0	210
1	85
0	0
0	0
5	1426
0	1426
0	0
5	0
48	0
1	0
0	2
0	0
264	0
0	6
1	0
6	647
0	691
0	681
16	653
0	1
19	10
0	0
866	0
0	0
0	0
0	0
2	0
0	0
0	0
21	63
0	63
0	3
0	0
1346	0
0	0
0	0
1083	0
0	479
0	462
0	474
0	474
0	413
0	396
0	85
0	0
0	0
0	0
64	11
3	0
0	0
6	90
0	89
0	85
0	0
3	726
6	728
2	719
1	722
0	0
0	8
3024	0
0	0
0	0
0	8
0	8
38	0
0	4
0	0
0	0
0	0
302	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
125	5755
29	5425
2	5628
0	0
0	0
15	974
9	1162
25	1164
0	23
0	0
543	0
0	0
7	0
7	0
33	722
3	722
1	0
0	8
0	23
0	25
0	25
0	24
1	24
0	26
0	26
0	8
0	0
1	0
0	0
49	0
0	0
0	0
66	0
16	2309
0	81
0	101
0	96
0	99
1	97
0	77
0	82
0	96
3	105
0	105
0	106
0	103
0	103
0	100
0	86
0	0
1868	2
1	0
3972	62
0	0
1	0
31	0
1	0
0	0
0	525
1	510
1	468
0	7
0	0
472	0
0	0
0	0
0	61
289	1
4	764
0	24
0	0
0	0
1	0
0	796
2	769
0	787
0	0
0	0
312	6
0	0
7	0
179	40
0	0
4	19
3	145
1	185
0	0
0	0
23985	0
0	0
0	4
169	0
0	10
0	60
20	469
5	469
0	98
0	0
1223	23313
28	23313
2	1
16	83
0	83
0	17
0	0
0	0
5	137
6	0
1	0
0	0
0	0
0	0
0	38
0	0
430	3
0	0
0	0
0	6
2	3
0	0
17	0
270	0
0	0
12	190
1	190
1	41
0	5
4	4
1304	4
0	19
1	0
1	121
1	117
0	112
12	0
143	0
0	23
1	0
61	9
1	0
54	0
5	140
0	140
2	119
0	3
0	0
2	24
1	24
0	5
0	14
8	447
29	447
0	0
0	0
0	49
3	47
0	41
0	0
0	0
0	0
38	105
5	38
195	0
0	214
1	0
0	287
0	286
0	286
0	286
0	286
0	287
28	0
5	0
4	0
79	1
0	9
0	0
1	0
1	5
0	5
858	0
0	0
0	0
0	1357
0	1310
1	1320
0	1320
0	1355
0	1356
0	0
5	76
0	76
1	0
283	0
0	0
0	0
3715	1318
0	0
0	0
48	0
0	4
5	0
5	10
0	0
0	23
3145	1
0	90
0	0
0	145
267	0
0	0
0	0
1812	2091
0	2024
278	1
1	0
27	4
1	0
0	0
0	974
3	923
0	935
2	1
0	0
0	0
0	6
2	55
24	0
11	0
82	0
5554	1313
0	0
0	0
212	268
0	268
0	0
0	165
0	156
1	168
0	162
0	161
0	109
0	0
0	0
0	0
0	582
2	582
0	0
0	0
1	110
0	110
0	0
0	0
9003	0
18	0
0	0
754	0
0	0
0	0
2053	289
0	4
1	13
1994	298
9	108
1	0
0	0
0	0
0	2
35	0
1819	2
1	2
32	188
0	188
0	0
0	0
9	213
1	194
2	213
56	2
0	1
452	0
0	1
170	0
3	8
0	7
1096	0
0	12
3	9
0	761
0	727
1	596
1	748
0	732
0	742
0	728
0	728
0	755
0	748
2	737
0	124
0	0
526	1
0	0
0	0
0	2
0	1166
0	844
0	996
0	1143
2	1018
13	0
403	0
0	0
0	8
0	8
0	8
0	8
0	8
0	1
0	4
0	17
1	16
0	17
0	17
0	17
0	10
8	6
617	0
0	6
2	1
0	190
4	190
0	183
5	38
3	0
411	0
0	0
6	16369
5	0
0	42
0	39
0	42
0	37
0	0
0	0
0	0
398	10
0	0
12	0
0	0
0	0
113	0
1	349
0	0
43	1426
1	1426
0	0
0	0
0	603
1	593
0	601
0	0
0	46
3	38
0	55
0	63
0	74
0	44
0	55
0	16
25	0
0	0
0	0
282	0
261	0
3	38
0	38
0	181
2	183
0	183
0	135
0	142
5	133
0	138
0	142
0	135
0	138
0	37
0	37
0	37
614	10
0	88
3	84
2	88
1	87
1	0
0	4
40	323
0	291
792	0
77	0
0	457
22	457
0	900
2	813
0	865
0	885
518	0
0	0
53	660
10	661
0	133
5	131
0	127
0	2
0	2
1	0
162	0
0	235
10	235
0	16
365	0
137	1
1444	2
0	5
0	5
0	5
566	0
0	205
5	205
52	0
1	43
0	43
305	0
948	0
1353	2
5	202
2	202
0	0
1	1903
0	1901
3	1895
0	6
0	0
529	0
0	13
0	19
0	19
0	16
3	449
0	449
0	2
9	521
6	521
0	426
0	0
53	0
5	3583
24	3547
6	3286
13	0
47	1065
2	584
974	481
1330	0
1	45
0	45
0	1229
11	1226
7	5
2	14
0	14
8	0
28	0
0	224
1	224
19	224
831	0
4	13
0	13
0	0
0	0
0	0
0	0
77	992
7	992
2	980
6	359
0	343
0	313
4	260
12	166
1	166
2	138
2	0
20	747
1	747
543	0
12	390
3	390
0	303
0	311
0	338
0	330
23	609
3	623
3	620
0	619
0	3610
0	3549
0	3573
0	3553
0	1
0	1
870	0
96	0
25	410
1	410
4	12
0	12
0	0
0	0
342	0
108	21
3	853
1	841
0	739
0	742
0	0
2	0
49	56
0	56
0	3051
0	3051
0	3047
0	0
13	138
1	138
9	0
0	4
0	4
0	3
1	3
1	3
0	345
49	345
29	807
10	766
2	793
123	1306
1	1306
659	36
31	229
3	229
6	463
3	463
0	0
0	0
0	705
55	909
13	908
9	544
32	1885
18	1887
3	1887
21	1103
24	1103
0	238
0	237
0	250
0	246
0	242
485	0
48	1362
0	1362
1975	1
9844	1
0	78
17	78
42	0
0	45
2	45
0	139
2	136
0	138
0	0
191	0
0	0
0	0
1	449
282	0
0	54
0	52
0	55
0	56
0	53
21	113
0	113
0	230
0	18
0	19
1	14
0	14
0	14
0	1
0	1
0	1
39	0
0	56
47	56
27	0
22	498
1	497
0	0
0	71
0	72
0	72
0	69
0	25
0	24
0	25
0	22
0	26
0	25
0	25
0	19
0	14
138	0
22	234
2	223
0	235
5	0
4	0
188	0
19	0
0	73
6	73
0	0
0	0
624	1
0	1
841	9
1	58
0	54
0	45
0	592
0	596
0	571
0	566
0	571
169	0
2	75
0	75
155	69
0	1750
8	1652
0	1603
113	0
0	358
0	372
2	366
0	38
0	39
0	37
630	0
4	426
0	420
14	422
0	428
0	0
0	0
142	0
302	0
0	326
0	342
0	307
4	332
0	342
0	342
5	314
0	313
0	313
0	314
91	0
2552	0
312	0
0	48
0	42
0	48
2	46
0	42
1	1
0	0
468	0
18	870
0	870
0	2
0	2
0	6
0	6
0	6
0	0
0	0
0	3
203	3
0	0
0	0
259	0
0	0
2	0
0	9
0	13
1	13
0	10
0	0
0	811
0	811
0	6
2	37
42	214
1	215
0	0
284	0
0	0
0	1
1	1
0	0
239	2
